Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"perth",0,2,0.000,1.000,0.167,0.833
"glory",0,2,0.000,1.000,0.167,0.833
"hiroshima",0,1,0.000,1.000,0.250,0.750
"nagasaki",0,1,0.000,1.000,0.250,0.750
"atomic",0,2,0.000,1.000,0.167,0.833
"bombings",0,7,0.000,1.000,0.062,0.938
"aged",0,6,0.000,1.000,0.071,0.929
"haitian",0,1,0.000,1.000,0.250,0.750
"supreme",0,6,0.000,1.000,0.071,0.929
"simeus",0,1,0.000,1.000,0.250,0.750
"eligible",0,1,0.000,1.000,0.250,0.750
"jihadis",0,1,0.000,1.000,0.250,0.750
"insurgents",0,4,0.000,1.000,0.100,0.900
"expand",0,5,0.000,1.000,0.083,0.917
"increasingly",0,1,0.000,1.000,0.250,0.750
"sophisticated",0,1,0.000,1.000,0.250,0.750
"homemade",0,1,0.000,1.000,0.250,0.750
"bombs",0,3,0.000,1.000,0.125,0.875
"philanthropist",0,2,0.000,1.000,0.167,0.833
"brooke",0,1,0.000,1.000,0.250,0.750
"astor",0,1,0.000,1.000,0.250,0.750
"105",0,1,0.000,1.000,0.250,0.750
"policeman",0,5,0.000,1.000,0.083,0.917
"g20",0,1,0.000,1.000,0.250,0.750
"unveils",0,6,0.000,1.000,0.071,0.929
"macbook",0,1,0.000,1.000,0.250,0.750
"ilife",0,1,0.000,1.000,0.250,0.750
"suite",0,1,0.000,1.000,0.250,0.750
"woes",0,2,0.000,1.000,0.167,0.833
"running",0,5,0.000,1.000,0.083,0.917
"silverstone",0,1,0.000,1.000,0.250,0.750
"uncertain",0,1,0.000,1.000,0.250,0.750
"golf",0,3,0.000,1.000,0.125,0.875
"thriving",0,1,0.000,1.000,0.250,0.750
"orleans",0,2,0.000,1.000,0.167,0.833
"pm",0,10,0.000,1.000,0.045,0.955
"sharon",0,1,0.000,1.000,0.250,0.750
"mild",0,1,0.000,1.000,0.250,0.750
"habitable",0,1,0.000,1.000,0.250,0.750
"zone",0,1,0.000,1.000,0.250,0.750
"imperial",0,1,0.000,1.000,0.250,0.750
"2000",0,1,0.000,1.000,0.250,0.750
"ronaldo-messi",0,1,0.000,1.000,0.250,0.750
"spread",0,1,0.000,1.000,0.250,0.750
"kandahar",0,1,0.000,1.000,0.250,0.750
"qur'an",0,3,0.000,1.000,0.125,0.875
"drunken",0,2,0.000,1.000,0.167,0.833
"passenger",0,2,0.000,1.000,0.167,0.833
"triggers",0,1,0.000,1.000,0.250,0.750
"uk-dominican",0,1,0.000,1.000,0.250,0.750
"republic",0,3,0.000,1.000,0.125,0.875
"flight's",0,1,0.000,1.000,0.250,0.750
"diversion",0,1,0.000,1.000,0.250,0.750
"bermuda",0,1,0.000,1.000,0.250,0.750
"nearly",0,3,0.000,1.000,0.125,0.875
"base",0,3,0.000,1.000,0.125,0.875
"fewer",0,1,0.000,1.000,0.250,0.750
"mailbox",0,1,0.000,1.000,0.250,0.750
"indonesian",0,5,0.000,1.000,0.083,0.917
"volcano",0,1,0.000,1.000,0.250,0.750
"eruption",0,1,0.000,1.000,0.250,0.750
"evacuate",0,1,0.000,1.000,0.250,0.750
"snowboarders",0,1,0.000,1.000,0.250,0.750
"qualifying",0,2,0.000,1.000,0.167,0.833
"slippery",0,1,0.000,1.000,0.250,0.750
"slope",0,1,0.000,1.000,0.250,0.750
"palestinian",0,4,0.000,1.000,0.100,0.900
"donates",0,1,0.000,1.000,0.250,0.750
"organs",0,1,0.000,1.000,0.250,0.750
"patients",0,2,0.000,1.000,0.167,0.833
"staff",0,2,0.000,1.000,0.167,0.833
"bolivia",0,2,0.000,1.000,0.167,0.833
"barnes",0,1,0.000,1.000,0.250,0.750
"noble",0,1,0.000,1.000,0.250,0.750
"earnings",0,4,0.000,1.000,0.100,0.900
"estimates",0,1,0.000,1.000,0.250,0.750
"olmert",0,1,0.000,1.000,0.250,0.750
"deaths",0,6,0.000,1.000,0.071,0.929
"roads",0,1,0.000,1.000,0.250,0.750
"1215",0,1,0.000,1.000,0.250,0.750
"divers",0,2,0.000,1.000,0.167,0.833
"scapa",0,1,0.000,1.000,0.250,0.750
"flow",0,1,0.000,1.000,0.250,0.750
"clemens",0,2,0.000,1.000,0.167,0.833
"denies",0,5,0.000,1.000,0.083,0.917
"mineral",0,1,0.000,1.000,0.250,0.750
"wealth",0,1,0.000,1.000,0.250,0.750
"hiring",0,1,0.000,1.000,0.250,0.750
"isiah",0,1,0.000,1.000,0.250,0.750
"thomas",0,1,0.000,1.000,0.250,0.750
"angers",0,1,0.000,1.000,0.250,0.750
"f.i.u.",0,1,0.000,1.000,0.250,0.750
"faculty",0,1,0.000,1.000,0.250,0.750
"members",0,4,0.000,1.000,0.100,0.900
"gardner",0,1,0.000,1.000,0.250,0.750
"pleads",0,3,0.000,1.000,0.125,0.875
"france:",0,3,0.000,1.000,0.125,0.875
"daniele",0,1,0.000,1.000,0.250,0.750
"bennati",0,1,0.000,1.000,0.250,0.750
"ibrahim",0,1,0.000,1.000,0.250,0.750
"ferrer",0,1,0.000,1.000,0.250,0.750
"cuban",0,1,0.000,1.000,0.250,0.750
"78",0,1,0.000,1.000,0.250,0.750
"post-mortem",0,1,0.000,1.000,0.250,0.750
"examination",0,1,0.000,1.000,0.250,0.750
"stephen",0,3,0.000,1.000,0.125,0.875
"gately",0,1,0.000,1.000,0.250,0.750
"causes",0,4,0.000,1.000,0.100,0.900
"hser",0,1,0.000,1.000,0.250,0.750
"nar",0,1,0.000,1.000,0.250,0.750
"moo",0,1,0.000,1.000,0.250,0.750
"scuderi",0,1,0.000,1.000,0.250,0.750
"unlikely",0,2,0.000,1.000,0.167,0.833
"emerges",0,1,0.000,1.000,0.250,0.750
"penguins",0,4,0.000,1.000,0.100,0.900
"stabbing",0,1,0.000,1.000,0.250,0.750
"massachusetts",0,3,0.000,1.000,0.125,0.875
"leaves",0,9,0.000,1.000,0.050,0.950
"fund",0,6,0.000,1.000,0.071,0.929
"scheme",0,3,0.000,1.000,0.125,0.875
"reduce",0,1,0.000,1.000,0.250,0.750
"aircraft",0,6,0.000,1.000,0.071,0.929
"emissions",0,6,0.000,1.000,0.071,0.929
"noise",0,1,0.000,1.000,0.250,0.750
"pollution",0,1,0.000,1.000,0.250,0.750
"vastly",0,1,0.000,1.000,0.250,0.750
"databases",0,1,0.000,1.000,0.250,0.750
"leipheimer",0,3,0.000,1.000,0.125,0.875
"consecutive",0,1,0.000,1.000,0.250,0.750
"transit",0,3,0.000,1.000,0.125,0.875
"threatens",0,7,0.000,1.000,0.062,0.938
"strike",0,7,0.000,1.000,0.062,0.938
"monday",0,1,0.000,1.000,0.250,0.750
"boeing",0,2,0.000,1.000,0.167,0.833
"expects",0,2,0.000,1.000,0.167,0.833
"fitting",0,1,0.000,1.000,0.250,0.750
"mentor",0,1,0.000,1.000,0.250,0.750
"ashe",0,1,0.000,1.000,0.250,0.750
"gibson",0,2,0.000,1.000,0.167,0.833
"empty",0,2,0.000,1.000,0.167,0.833
"tents",0,1,0.000,1.000,0.250,0.750
"signal",0,1,0.000,1.000,0.250,0.750
"decline",0,6,0.000,1.000,0.071,0.929
"corporate",0,3,0.000,1.000,0.125,0.875
"spending",0,4,0.000,1.000,0.100,0.900
"serbian",0,1,0.000,1.000,0.250,0.750
"goal",0,3,0.000,1.000,0.125,0.875
"keeper",0,1,0.000,1.000,0.250,0.750
"croatian",0,2,0.000,1.000,0.167,0.833
"rijeka",0,1,0.000,1.000,0.250,0.750
"alleges",0,1,0.000,1.000,0.250,0.750
"prison",0,9,0.000,1.000,0.050,0.950
"ships",0,2,0.000,1.000,0.167,0.833
"lankan",0,2,0.000,1.000,0.167,0.833
"nears",0,5,0.000,1.000,0.083,0.917
"peace",0,4,0.000,1.000,0.100,0.900
"distant",0,2,0.000,1.000,0.167,0.833
"prostitution",0,1,0.000,1.000,0.250,0.750
"m.",0,1,0.000,1.000,0.250,0.750
"iseman:",0,1,0.000,1.000,0.250,0.750
"stadium",0,3,0.000,1.000,0.125,0.875
"charlie",0,1,0.000,1.000,0.250,0.750
"chimpanzee",0,1,0.000,1.000,0.250,0.750
"52",0,1,0.000,1.000,0.250,0.750
"second",0,19,0.000,1.000,0.025,0.975
"longtime",0,3,0.000,1.000,0.125,0.875
"director",0,4,0.000,1.000,0.100,0.900
"resigns",0,4,0.000,1.000,0.100,0.900
"exits",0,1,0.000,1.000,0.250,0.750
"venture",0,5,0.000,1.000,0.083,0.917
"toyota",0,3,0.000,1.000,0.125,0.875
"xl",0,1,0.000,1.000,0.250,0.750
"leisure",0,1,0.000,1.000,0.250,0.750
"enters",0,2,0.000,1.000,0.167,0.833
"truck",0,2,0.000,1.000,0.167,0.833
"carrying",0,5,0.000,1.000,0.083,0.917
"explosives",0,1,0.000,1.000,0.250,0.750
"explodes",0,2,0.000,1.000,0.167,0.833
"charles",0,1,0.000,1.000,0.250,0.750
"trial",0,10,0.000,1.000,0.045,0.955
"justice",0,5,0.000,1.000,0.083,0.917
"lawmakers",0,8,0.000,1.000,0.056,0.944
"stimulus",0,4,0.000,1.000,0.100,0.900
"here?",0,1,0.000,1.000,0.250,0.750
"eldest",0,1,0.000,1.000,0.250,0.750
"khadr",0,1,0.000,1.000,0.250,0.750
"denied",0,1,0.000,1.000,0.250,0.750
"bail;",0,1,0.000,1.000,0.250,0.750
"purchased",0,1,0.000,1.000,0.250,0.750
"zimbabwe's",0,1,0.000,1.000,0.250,0.750
"delay",0,5,0.000,1.000,0.083,0.917
"implications",0,1,0.000,1.000,0.250,0.750
"secretary-general",0,1,0.000,1.000,0.250,0.750
"congressman",0,2,0.000,1.000,0.167,0.833
"altmire",0,1,0.000,1.000,0.250,0.750
"sopa",0,1,0.000,1.000,0.250,0.750
"heavy",0,4,0.000,1.000,0.100,0.900
"central",0,9,0.000,1.000,0.050,0.950
"southern",0,5,0.000,1.000,0.083,0.917
"chile",0,4,0.000,1.000,0.100,0.900
"aftershock",0,1,0.000,1.000,0.250,0.750
"takes",0,13,0.000,1.000,0.036,0.964
"cnn",0,1,0.000,1.000,0.250,0.750
"typo",0,1,0.000,1.000,0.250,0.750
"mixes",0,1,0.000,1.000,0.250,0.750
"prospective",0,1,0.000,1.000,0.250,0.750
"osama",0,1,0.000,1.000,0.250,0.750
"laden",0,4,0.000,1.000,0.100,0.900
"perception",0,1,0.000,1.000,0.250,0.750
"rainforest",0,1,0.000,1.000,0.250,0.750
"wildlife",0,1,0.000,1.000,0.250,0.750
"naming",0,1,0.000,1.000,0.250,0.750
"curious",0,1,0.000,1.000,0.250,0.750
"jurors",0,1,0.000,1.000,0.250,0.750
"acquit",0,1,0.000,1.000,0.250,0.750
"late-term",0,1,0.000,1.000,0.250,0.750
"ink?",0,1,0.000,1.000,0.250,0.750
"wall",0,2,0.000,1.000,0.167,0.833
"st.",0,4,0.000,1.000,0.100,0.900
"bonuses",0,3,0.000,1.000,0.125,0.875
"ubs",0,4,0.000,1.000,0.100,0.900
"500",0,7,0.000,1.000,0.062,0.938
"$1.8",0,1,0.000,1.000,0.250,0.750
"billion",0,12,0.000,1.000,0.038,0.962
"mexican-born",0,1,0.000,1.000,0.250,0.750
"appeals",0,1,0.000,1.000,0.250,0.750
"defending",0,1,0.000,1.000,0.250,0.750
"skating",0,2,0.000,1.000,0.167,0.833
"germans",0,1,0.000,1.000,0.250,0.750
"lead",0,6,0.000,1.000,0.071,0.929
"trapped",0,3,0.000,1.000,0.125,0.875
"libya",0,2,0.000,1.000,0.167,0.833
"freed",0,10,0.000,1.000,0.045,0.955
"companies",0,2,0.000,1.000,0.167,0.833
"fiat",0,1,0.000,1.000,0.250,0.750
"chrysler",0,3,0.000,1.000,0.125,0.875
"stake",0,5,0.000,1.000,0.083,0.917
"st",0,1,0.000,1.000,0.250,0.750
"paul's",0,1,0.000,1.000,0.250,0.750
"cathedral",0,1,0.000,1.000,0.250,0.750
"occupy",0,1,0.000,1.000,0.250,0.750
"canadavotes:",0,3,0.000,1.000,0.125,0.875
"chp",0,2,0.000,1.000,0.167,0.833
"stefan",0,1,0.000,1.000,0.250,0.750
"jetchick",0,1,0.000,1.000,0.250,0.750
"louis-hébert",0,1,0.000,1.000,0.250,0.750
"spawns",0,2,0.000,1.000,0.167,0.833
"nbc",0,3,0.000,1.000,0.125,0.875
"sitcom",0,1,0.000,1.000,0.250,0.750
"faulted",0,1,0.000,1.000,0.250,0.750
"ngos",0,1,0.000,1.000,0.250,0.750
"promote",0,2,0.000,1.000,0.167,0.833
"carbon-decreasing",0,1,0.000,1.000,0.250,0.750
"movements",0,1,0.000,1.000,0.250,0.750
"sectors",0,1,0.000,1.000,0.250,0.750
"luxembourg",0,2,0.000,1.000,0.167,0.833
"eighteen",0,3,0.000,1.000,0.125,0.875
"freddie",0,2,0.000,1.000,0.167,0.833
"executive",0,3,0.000,1.000,0.125,0.875
"russian",0,17,0.000,1.000,0.028,0.972
"ksenia",0,1,0.000,1.000,0.250,0.750
"sukhinova",0,1,0.000,1.000,0.250,0.750
"crowned",0,1,0.000,1.000,0.250,0.750
"marquette",0,2,0.000,1.000,0.167,0.833
"sends",0,3,0.000,1.000,0.125,0.875
"notre",0,1,0.000,1.000,0.250,0.750
"dame",0,1,0.000,1.000,0.250,0.750
"fourth",0,3,0.000,1.000,0.125,0.875
"35%",0,1,0.000,1.000,0.250,0.750
"halliburton",0,1,0.000,1.000,0.250,0.750
"latest",0,1,0.000,1.000,0.250,0.750
"precocious",0,1,0.000,1.000,0.250,0.750
"loses",0,4,0.000,1.000,0.100,0.900
"footballs",0,1,0.000,1.000,0.250,0.750
"offends",0,1,0.000,1.000,0.250,0.750
"afghans",0,1,0.000,1.000,0.250,0.750
"inadvertently",0,1,0.000,1.000,0.250,0.750
"australia's",0,3,0.000,1.000,0.125,0.875
"governor-general",0,1,0.000,1.000,0.250,0.750
"cuts",0,5,0.000,1.000,0.083,0.917
"looming",0,1,0.000,1.000,0.250,0.750
"$1.33",0,1,0.000,1.000,0.250,0.750
"trillion",0,2,0.000,1.000,0.167,0.833
"quarter",0,5,0.000,1.000,0.083,0.917
"protestors",0,3,0.000,1.000,0.125,0.875
"mosque",0,3,0.000,1.000,0.125,0.875
"sparks",0,1,0.000,1.000,0.250,0.750
"anger",0,5,0.000,1.000,0.083,0.917
"nebraska",0,1,0.000,1.000,0.250,0.750
"a&m",0,2,0.000,1.000,0.167,0.833
"b.y.u.",0,1,0.000,1.000,0.250,0.750
"africa",0,8,0.000,1.000,0.056,0.944
"cup",0,6,0.000,1.000,0.071,0.929
"al-qaeda",0,2,0.000,1.000,0.167,0.833
"saudi",0,6,0.000,1.000,0.071,0.929
"arabia",0,3,0.000,1.000,0.125,0.875
"dagestan",0,1,0.000,1.000,0.250,0.750
"astros",0,1,0.000,1.000,0.250,0.750
"defeat",0,5,0.000,1.000,0.083,0.917
"cardinals",0,1,0.000,1.000,0.250,0.750
"nlc",0,1,0.000,1.000,0.250,0.750
"fehr",0,1,0.000,1.000,0.250,0.750
"2003",0,3,0.000,1.000,0.125,0.875
"drug",0,10,0.000,1.000,0.045,0.955
"destroyed",0,2,0.000,1.000,0.167,0.833
"region",0,3,0.000,1.000,0.125,0.875
"trickling",0,1,0.000,1.000,0.250,0.750
"finds",0,11,0.000,1.000,0.042,0.958
"immigration",0,4,0.000,1.000,0.100,0.900
"courtrooms",0,1,0.000,1.000,0.250,0.750
"backlogged",0,1,0.000,1.000,0.250,0.750
"schools",0,2,0.000,1.000,0.167,0.833
"inform",0,2,0.000,1.000,0.167,0.833
"overweight",0,1,0.000,1.000,0.250,0.750
"attempt",0,4,0.000,1.000,0.100,0.900
"repair",0,2,0.000,1.000,0.167,0.833
"relations",0,2,0.000,1.000,0.167,0.833
"wake",0,1,0.000,1.000,0.250,0.750
"chappell-hadlee",0,1,0.000,1.000,0.250,0.750
"trophy",0,1,0.000,1.000,0.250,0.750
"washed",0,1,0.000,1.000,0.250,0.750
"brisbane",0,3,0.000,1.000,0.125,0.875
"parliament",0,6,0.000,1.000,0.071,0.929
"apology",0,2,0.000,1.000,0.167,0.833
"stolen",0,1,0.000,1.000,0.250,0.750
"generations",0,1,0.000,1.000,0.250,0.750
"peeled",0,1,0.000,1.000,0.250,0.750
"fliers",0,1,0.000,1.000,0.250,0.750
"sort",0,1,0.000,1.000,0.250,0.750
"arabs",0,1,0.000,1.000,0.250,0.750
"discouraged",0,1,0.000,1.000,0.250,0.750
"policies",0,2,0.000,1.000,0.167,0.833
"nuclear-armed",0,1,0.000,1.000,0.250,0.750
"battalions",0,1,0.000,1.000,0.250,0.750
"regiment",0,1,0.000,1.000,0.250,0.750
"disband",0,1,0.000,1.000,0.250,0.750
"ni",0,1,0.000,1.000,0.250,0.750
"clocker",0,1,0.000,1.000,0.250,0.750
"derby",0,3,0.000,1.000,0.125,0.875
"stabbed",0,2,0.000,1.000,0.167,0.833
"indiana",0,3,0.000,1.000,0.125,0.875
"businessman",0,2,0.000,1.000,0.167,0.833
"iraq",0,35,0.000,1.000,0.014,0.986
"minnesota",0,2,0.000,1.000,0.167,0.833
"seat",0,1,0.000,1.000,0.250,0.750
"endorses",0,2,0.000,1.000,0.167,0.833
"barack",0,5,0.000,1.000,0.083,0.917
"dissolves",0,1,0.000,1.000,0.250,0.750
"calls",0,15,0.000,1.000,0.031,0.969
"harlan",0,1,0.000,1.000,0.250,0.750
"ellison",0,1,0.000,1.000,0.250,0.750
"sues",0,2,0.000,1.000,0.167,0.833
"cbs-paramount",0,1,0.000,1.000,0.250,0.750
"wga",0,1,0.000,1.000,0.250,0.750
"trek",0,1,0.000,1.000,0.250,0.750
"royalties",0,3,0.000,1.000,0.125,0.875
"taxis",0,1,0.000,1.000,0.250,0.750
"sales",0,6,0.000,1.000,0.071,0.929
"proposes",0,1,0.000,1.000,0.250,0.750
"removing",0,1,0.000,1.000,0.250,0.750
"yellowstone",0,1,0.000,1.000,0.250,0.750
"grizzlies",0,1,0.000,1.000,0.250,0.750
"endangered",0,2,0.000,1.000,0.167,0.833
"species",0,1,0.000,1.000,0.250,0.750
"arrest",0,4,0.000,1.000,0.100,0.900
"66",0,2,0.000,1.000,0.167,0.833
"pornography",0,2,0.000,1.000,0.167,0.833
"brazil's",0,1,0.000,1.000,0.250,0.750
"embraer",0,1,0.000,1.000,0.250,0.750
"200",0,5,0.000,1.000,0.083,0.917
"vinokourov",0,1,0.000,1.000,0.250,0.750
"blood",0,3,0.000,1.000,0.125,0.875
"election:",0,1,0.000,1.000,0.250,0.750
"citizen",0,1,0.000,1.000,0.250,0.750
"participation",0,1,0.000,1.000,0.250,0.750
"250",0,3,0.000,1.000,0.125,0.875
"quakers",0,1,0.000,1.000,0.250,0.750
"ms-13",0,1,0.000,1.000,0.250,0.750
"gang",0,2,0.000,1.000,0.167,0.833
"minutemen",0,1,0.000,1.000,0.250,0.750
"airbus",0,4,0.000,1.000,0.100,0.900
"a380",0,1,0.000,1.000,0.250,0.750
"injures",0,9,0.000,1.000,0.050,0.950
"byrd",0,1,0.000,1.000,0.250,0.750
"92",0,2,0.000,1.000,0.167,0.833
"hired",0,1,0.000,1.000,0.250,0.750
"pr",0,1,0.000,1.000,0.250,0.750
"firm",0,4,0.000,1.000,0.100,0.900
"discredit",0,1,0.000,1.000,0.250,0.750
"leaked",0,2,0.000,1.000,0.167,0.833
"correspondence",0,1,0.000,1.000,0.250,0.750
"economist",0,1,0.000,1.000,0.250,0.750
"portugal",0,3,0.000,1.000,0.125,0.875
"seek",0,7,0.000,1.000,0.062,0.938
"bailout",0,6,0.000,1.000,0.071,0.929
"keeps",0,1,0.000,1.000,0.250,0.750
"fanfare",0,1,0.000,1.000,0.250,0.750
"ndp",0,1,0.000,1.000,0.250,0.750
"lombardi",0,1,0.000,1.000,0.250,0.750
"cambridge",0,2,0.000,1.000,0.167,0.833
"victorian",0,1,0.000,1.000,0.250,0.750
"plan",0,14,0.000,1.000,0.033,0.967
"solar",0,1,0.000,1.000,0.250,0.750
"scheduled",0,1,0.000,1.000,0.250,0.750
"july",0,2,0.000,1.000,0.167,0.833
"ukrainian",0,1,0.000,1.000,0.250,0.750
"yushchenko",0,1,0.000,1.000,0.250,0.750
"dismisses",0,2,0.000,1.000,0.167,0.833
"cabinet",0,10,0.000,1.000,0.045,0.955
"timetable",0,2,0.000,1.000,0.167,0.833
"particle",0,2,0.000,1.000,0.167,0.833
"collider",0,2,0.000,1.000,0.167,0.833
"fire",0,15,0.000,1.000,0.031,0.969
"breaks",0,4,0.000,1.000,0.100,0.900
"ku-ring-gai",0,1,0.000,1.000,0.250,0.750
"chase",0,1,0.000,1.000,0.250,0.750
"layers",0,1,0.000,1.000,0.250,0.750
"armed",0,1,0.000,1.000,0.250,0.750
"forces",0,7,0.000,1.000,0.062,0.938
"wielding",0,1,0.000,1.000,0.250,0.750
"fbi",0,4,0.000,1.000,0.100,0.900
"raids",0,1,0.000,1.000,0.250,0.750
"creator",0,1,0.000,1.000,0.250,0.750
"boarding",0,1,0.000,1.000,0.250,0.750
"generator",0,1,0.000,1.000,0.250,0.750
"adelaide",0,1,0.000,1.000,0.250,0.750
"offshore",0,3,0.000,1.000,0.125,0.875
"drilling",0,3,0.000,1.000,0.125,0.875
"rig",0,1,0.000,1.000,0.250,0.750
"plug",0,3,0.000,1.000,0.125,0.875
"viktor",0,1,0.000,1.000,0.250,0.750
"bout",0,1,0.000,1.000,0.250,0.750
"accuses",0,6,0.000,1.000,0.071,0.929
"d.e.a.",0,1,0.000,1.000,0.250,0.750
"agents",0,2,0.000,1.000,0.167,0.833
"extradition",0,3,0.000,1.000,0.125,0.875
"motorcycle",0,1,0.000,1.000,0.250,0.750
"guernsey",0,1,0.000,1.000,0.250,0.750
"islands",0,1,0.000,1.000,0.250,0.750
"merv",0,1,0.000,1.000,0.250,0.750
"82",0,2,0.000,1.000,0.167,0.833
"settlement",0,4,0.000,1.000,0.100,0.900
"appears",0,3,0.000,1.000,0.125,0.875
"tax",0,10,0.000,1.000,0.045,0.955
"standoff",0,1,0.000,1.000,0.250,0.750
"islamabad",0,2,0.000,1.000,0.167,0.833
"madeira",0,1,0.000,1.000,0.250,0.750
"bus",0,10,0.000,1.000,0.045,0.955
"cardiff",0,1,0.000,1.000,0.250,0.750
"emphasizes",0,2,0.000,1.000,0.167,0.833
"continuity",0,1,0.000,1.000,0.250,0.750
"lineup",0,2,0.000,1.000,0.167,0.833
"komen",0,2,0.000,1.000,0.167,0.833
"louis",0,2,0.000,1.000,0.167,0.833
"cure",0,1,0.000,1.000,0.250,0.750
"becomes",0,5,0.000,1.000,0.083,0.917
"pakistani",0,7,0.000,1.000,0.062,0.938
"charges",0,11,0.000,1.000,0.042,0.958
"eleven",0,3,0.000,1.000,0.125,0.875
"fraud",0,7,0.000,1.000,0.062,0.938
"malawi",0,2,0.000,1.000,0.167,0.833
"pardons",0,1,0.000,1.000,0.250,0.750
"jailed",0,7,0.000,1.000,0.062,0.938
"martial",0,2,0.000,1.000,0.167,0.833
"soldier",0,4,0.000,1.000,0.100,0.900
"murders",0,3,0.000,1.000,0.125,0.875
"norman",0,1,0.000,1.000,0.250,0.750
"painting",0,2,0.000,1.000,0.167,0.833
"85",0,4,0.000,1.000,0.100,0.900
"randy",0,1,0.000,1.000,0.250,0.750
"fastball",0,1,0.000,1.000,0.250,0.750
"reputation",0,1,0.000,1.000,0.250,0.750
"obtain",0,1,0.000,1.000,0.250,0.750
"flds",0,1,0.000,1.000,0.250,0.750
"warren",0,1,0.000,1.000,0.250,0.750
"jeffs",0,1,0.000,1.000,0.250,0.750
"baghdad",0,8,0.000,1.000,0.056,0.944
"undergraduate",0,1,0.000,1.000,0.250,0.750
"commits",0,3,0.000,1.000,0.125,0.875
"outing",0,1,0.000,1.000,0.250,0.750
"via",0,1,0.000,1.000,0.250,0.750
"webcast",0,1,0.000,1.000,0.250,0.750
"detained",0,5,0.000,1.000,0.083,0.917
"cairo",0,3,0.000,1.000,0.125,0.875
"christian",0,3,0.000,1.000,0.125,0.875
"democrats",0,3,0.000,1.000,0.125,0.875
"duke",0,2,0.000,1.000,0.167,0.833
"fsu",0,1,0.000,1.000,0.250,0.750
"citi",0,2,0.000,1.000,0.167,0.833
"ignores",0,2,0.000,1.000,0.167,0.833
"ends",0,8,0.000,1.000,0.056,0.944
"note",0,1,0.000,1.000,0.250,0.750
"claiborne",0,1,0.000,1.000,0.250,0.750
"mizrahian",0,1,0.000,1.000,0.250,0.750
"lift",0,3,0.000,1.000,0.125,0.875
"celebrates",0,3,0.000,1.000,0.125,0.875
"35th",0,1,0.000,1.000,0.250,0.750
"anniversary",0,3,0.000,1.000,0.125,0.875
"bangladeshi",0,1,0.000,1.000,0.250,0.750
"liberation",0,1,0.000,1.000,0.250,0.750
"patents",0,1,0.000,1.000,0.250,0.750
"secretary",0,5,0.000,1.000,0.083,0.917
"gibbs",0,1,0.000,1.000,0.250,0.750
"truce",0,2,0.000,1.000,0.167,0.833
"seems",0,1,0.000,1.000,0.250,0.750
"flux",0,1,0.000,1.000,0.250,0.750
"hunted",0,1,0.000,1.000,0.250,0.750
"puma",0,1,0.000,1.000,0.250,0.750
"flees",0,1,0.000,1.000,0.250,0.750
"fox",0,4,0.000,1.000,0.100,0.900
"re-elects",0,1,0.000,1.000,0.250,0.750
"skype",0,1,0.000,1.000,0.250,0.750
"apologises",0,2,0.000,1.000,0.167,0.833
"utilities",0,1,0.000,1.000,0.250,0.750
"customers",0,2,0.000,1.000,0.167,0.833
"envy",0,1,0.000,1.000,0.250,0.750
"poised",0,2,0.000,1.000,0.167,0.833
"rewrite",0,1,0.000,1.000,0.250,0.750
"sources:",0,1,0.000,1.000,0.250,0.750
"source",0,1,0.000,1.000,0.250,0.750
"plame",0,1,0.000,1.000,0.250,0.750
"leak",0,3,0.000,1.000,0.125,0.875
"agenda",0,2,0.000,1.000,0.167,0.833
"sprinter",0,1,0.000,1.000,0.250,0.750
"allan",0,1,0.000,1.000,0.250,0.750
"davis",0,2,0.000,1.000,0.167,0.833
"officers",0,5,0.000,1.000,0.083,0.917
"bombing",0,16,0.000,1.000,0.029,0.971
"treasurer",0,1,0.000,1.000,0.250,0.750
"harder",0,2,0.000,1.000,0.167,0.833
"universal",0,1,0.000,1.000,0.250,0.750
"remote",0,2,0.000,1.000,0.167,0.833
"dormant",0,1,0.000,1.000,0.250,0.750
"norwegian",0,3,0.000,1.000,0.125,0.875
"boasson",0,1,0.000,1.000,0.250,0.750
"hagen",0,1,0.000,1.000,0.250,0.750
"rides",0,2,0.000,1.000,0.167,0.833
"veteran",0,2,0.000,1.000,0.167,0.833
"giro",0,1,0.000,1.000,0.250,0.750
"shuts",0,3,0.000,1.000,0.125,0.875
"reactor",0,2,0.000,1.000,0.167,0.833
"zimbabwean",0,2,0.000,1.000,0.167,0.833
"opposition",0,6,0.000,1.000,0.071,0.929
"rejects",0,7,0.000,1.000,0.062,0.938
"connecticut",0,3,0.000,1.000,0.125,0.875
"giving",0,2,0.000,1.000,0.167,0.833
"calhoun",0,1,0.000,1.000,0.250,0.750
"800th",0,1,0.000,1.000,0.250,0.750
"worsening",0,1,0.000,1.000,0.250,0.750
"tarantino",0,1,0.000,1.000,0.250,0.750
"wades",0,1,0.000,1.000,0.250,0.750
"manila",0,1,0.000,1.000,0.250,0.750
"investigates",0,2,0.000,1.000,0.167,0.833
"at&t",0,1,0.000,1.000,0.250,0.750
"breach",0,1,0.000,1.000,0.250,0.750
"33%",0,1,0.000,1.000,0.250,0.750
"tapped",0,1,0.000,1.000,0.250,0.750
"pastor",0,4,0.000,1.000,0.100,0.900
"outreach",0,1,0.000,1.000,0.250,0.750
"lowers",0,1,0.000,1.000,0.250,0.750
