Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"ignites",0,2,0.000,1.000,0.167,0.833
"newsweek",0,1,0.000,1.000,0.250,0.750
"motorcade",0,1,0.000,1.000,0.250,0.750
"lions",0,2,0.000,1.000,0.167,0.833
"alexandra",0,2,0.000,1.000,0.167,0.833
"colts",0,1,0.000,1.000,0.250,0.750
"haskell",0,1,0.000,1.000,0.250,0.750
"lahm",0,1,0.000,1.000,0.250,0.750
"bayern",0,4,0.000,1.000,0.100,0.900
"until",0,5,0.000,1.000,0.083,0.917
"2012",0,7,0.000,1.000,0.062,0.938
"polls",0,8,0.000,1.000,0.056,0.944
"churches",0,1,0.000,1.000,0.250,0.750
"envoy",0,5,0.000,1.000,0.083,0.917
"ninth",0,2,0.000,1.000,0.167,0.833
"santiago",0,1,0.000,1.000,0.250,0.750
"cali",0,1,0.000,1.000,0.250,0.750
"colombia",0,6,0.000,1.000,0.071,0.929
"francisco's",0,1,0.000,1.000,0.250,0.750
"sheehan",0,1,0.000,1.000,0.250,0.750
"speaker",0,4,0.000,1.000,0.100,0.900
"pelosi",0,1,0.000,1.000,0.250,0.750
"dexterity",0,1,0.000,1.000,0.250,0.750
"scraps",0,2,0.000,1.000,0.167,0.833
"automatic",0,1,0.000,1.000,0.250,0.750
"fremantle",0,1,0.000,1.000,0.250,0.750
"sydney",0,10,0.000,1.000,0.045,0.955
"2013",0,1,0.000,1.000,0.250,0.750
"advise",0,2,0.000,1.000,0.167,0.833
"2013/2014",0,1,0.000,1.000,0.250,0.750
"confusion",0,2,0.000,1.000,0.167,0.833
"police:",0,3,0.000,1.000,0.125,0.875
"dungeon",0,2,0.000,1.000,0.167,0.833
"oppressive",0,1,0.000,1.000,0.250,0.750
"conditions",0,3,0.000,1.000,0.125,0.875
"tony",0,5,0.000,1.000,0.083,0.917
"400",0,1,0.000,1.000,0.250,0.750
"wed",0,2,0.000,1.000,0.167,0.833
"pushes",0,4,0.000,1.000,0.100,0.900
"hiv-positive",0,1,0.000,1.000,0.250,0.750
"spitting",0,1,0.000,1.000,0.250,0.750
"hadron",0,2,0.000,1.000,0.167,0.833
"reaches",0,13,0.000,1.000,0.036,0.964
"milestone",0,1,0.000,1.000,0.250,0.750
"world-record",0,1,0.000,1.000,0.250,0.750
"wind",0,4,0.000,1.000,0.100,0.900
"speed",0,2,0.000,1.000,0.167,0.833
"confirmed",0,10,0.000,1.000,0.045,0.955
"american-born",0,1,0.000,1.000,0.250,0.750
"investigation",0,13,0.000,1.000,0.036,0.964
"collide",0,6,0.000,1.000,0.071,0.929
"airliner",0,3,0.000,1.000,0.125,0.875
"judge",0,22,0.000,1.000,0.022,0.978
"vanessa",0,1,0.000,1.000,0.250,0.750
"hudgens",0,1,0.000,1.000,0.250,0.750
"publicist",0,1,0.000,1.000,0.250,0.750
"incident",0,4,0.000,1.000,0.100,0.900
"begins",0,19,0.000,1.000,0.025,0.975
"convict",0,1,0.000,1.000,0.250,0.750
"vodafone",0,1,0.000,1.000,0.250,0.750
"buys",0,6,0.000,1.000,0.071,0.929
"connex",0,1,0.000,1.000,0.250,0.750
"oskar",0,1,0.000,1.000,0.250,0.750
"cellphone",0,3,0.000,1.000,0.125,0.875
"abilities",0,1,0.000,1.000,0.250,0.750
"untapped",0,1,0.000,1.000,0.250,0.750
"broadcaster",0,4,0.000,1.000,0.100,0.900
"pat",0,3,0.000,1.000,0.125,0.875
"robertson",0,3,0.000,1.000,0.125,0.875
"regulators",0,1,0.000,1.000,0.250,0.750
"risks",0,4,0.000,1.000,0.100,0.900
"sensors",0,2,0.000,1.000,0.167,0.833
"declaration",0,2,0.000,1.000,0.167,0.833
"anti-homosexuality",0,1,0.000,1.000,0.250,0.750
"prepare",0,4,0.000,1.000,0.100,0.900
"interface",0,1,0.000,1.000,0.250,0.750
"lords",0,1,0.000,1.000,0.250,0.750
"lobby",0,1,0.000,1.000,0.250,0.750
"crude",0,1,0.000,1.000,0.250,0.750
"one-year",0,2,0.000,1.000,0.167,0.833
"allege",0,1,0.000,1.000,0.250,0.750
"forced",0,5,0.000,1.000,0.083,0.917
"immediate",0,2,0.000,1.000,0.167,0.833
"pullout",0,3,0.000,1.000,0.125,0.875
"unions",0,4,0.000,1.000,0.100,0.900
"superheavy",0,1,0.000,1.000,0.250,0.750
"crisis;",0,1,0.000,1.000,0.250,0.750
"debates",0,2,0.000,1.000,0.167,0.833
"loathing",0,4,0.000,1.000,0.100,0.900
"trail",0,5,0.000,1.000,0.083,0.917
"brawn",0,1,0.000,1.000,0.250,0.750
"teammate",0,1,0.000,1.000,0.250,0.750
"fourteen",0,3,0.000,1.000,0.125,0.875
"warms",0,1,0.000,1.000,0.250,0.750
"orthodox",0,3,0.000,1.000,0.125,0.875
"vatican",0,2,0.000,1.000,0.167,0.833
"saddam",0,3,0.000,1.000,0.125,0.875
"hussein",0,3,0.000,1.000,0.125,0.875
"requesting",0,1,0.000,1.000,0.250,0.750
"trials",0,5,0.000,1.000,0.083,0.917
"tornadoes",0,2,0.000,1.000,0.167,0.833
"rampage",0,4,0.000,1.000,0.100,0.900
"mississippi",0,2,0.000,1.000,0.167,0.833
"graduates",0,2,0.000,1.000,0.167,0.833
"da",0,1,0.000,1.000,0.250,0.750
"vinci",0,1,0.000,1.000,0.250,0.750
"publishers",0,1,0.000,1.000,0.250,0.750
"injunction",0,4,0.000,1.000,0.100,0.900
"turbulence",0,2,0.000,1.000,0.167,0.833
"447",0,2,0.000,1.000,0.167,0.833
"crashed",0,4,0.000,1.000,0.100,0.900
"souter",0,1,0.000,1.000,0.250,0.750
"eminent",0,1,0.000,1.000,0.250,0.750
"domain",0,4,0.000,1.000,0.100,0.900
"renominates",0,1,0.000,1.000,0.250,0.750
"bernanke",0,4,0.000,1.000,0.100,0.900
"banker",0,1,0.000,1.000,0.250,0.750
"ethical",0,2,0.000,1.000,0.167,0.833
"immorality",0,1,0.000,1.000,0.250,0.750
"fda",0,3,0.000,1.000,0.125,0.875
"criticizes",0,2,0.000,1.000,0.167,0.833
"produced",0,1,0.000,1.000,0.250,0.750
"recalled",0,1,0.000,1.000,0.250,0.750
"medications",0,1,0.000,1.000,0.250,0.750
"bskyb",0,1,0.000,1.000,0.250,0.750
"joins",0,2,0.000,1.000,0.167,0.833
"setanta",0,1,0.000,1.000,0.250,0.750
"massa",0,5,0.000,1.000,0.083,0.917
"alonso",0,6,0.000,1.000,0.071,0.929
"renault",0,3,0.000,1.000,0.125,0.875
"championships",0,9,0.000,1.000,0.050,0.950
"decrease",0,1,0.000,1.000,0.250,0.750
"hospital",0,10,0.000,1.000,0.045,0.955
"southwestern",0,1,0.000,1.000,0.250,0.750
"committee",0,2,0.000,1.000,0.167,0.833
"recommends",0,2,0.000,1.000,0.167,0.833
"formation",0,1,0.000,1.000,0.250,0.750
"charities",0,3,0.000,1.000,0.125,0.875
"commission",0,3,0.000,1.000,0.125,0.875
"subject",0,2,0.000,1.000,0.167,0.833
"high-profile",0,1,0.000,1.000,0.250,0.750
"euthanasia",0,1,0.000,1.000,0.250,0.750
"medvedev",0,2,0.000,1.000,0.167,0.833
"slain",0,2,0.000,1.000,0.167,0.833
"pause",0,2,0.000,1.000,0.167,0.833
"rates",0,1,0.000,1.000,0.250,0.750
"imf",0,2,0.000,1.000,0.167,0.833
"us$1.13",0,1,0.000,1.000,0.250,0.750
"urged",0,3,0.000,1.000,0.125,0.875
"swiftly",0,1,0.000,1.000,0.250,0.750
"involuntary",0,1,0.000,1.000,0.250,0.750
"manslaughter",0,2,0.000,1.000,0.167,0.833
"ryanair",0,4,0.000,1.000,0.100,0.900
"threaten",0,4,0.000,1.000,0.100,0.900
"absence",0,1,0.000,1.000,0.250,0.750
"ethnic",0,2,0.000,1.000,0.167,0.833
"kabila",0,1,0.000,1.000,0.250,0.750
"declared",0,6,0.000,1.000,0.071,0.929
"3:",0,1,0.000,1.000,0.250,0.750
"belarus",0,2,0.000,1.000,0.167,0.833
"advocates",0,1,0.000,1.000,0.250,0.750
"intersection",0,1,0.000,1.000,0.250,0.750
"two-year-old",0,1,0.000,1.000,0.250,0.750
"punished",0,1,0.000,1.000,0.250,0.750
"dryer",0,1,0.000,1.000,0.250,0.750
"casualty",0,1,0.000,1.000,0.250,0.750
"$8.5",0,1,0.000,1.000,0.250,0.750
"struggling",0,2,0.000,1.000,0.167,0.833
"mps",0,3,0.000,1.000,0.125,0.875
"ejected",0,1,0.000,1.000,0.250,0.750
"minorities",0,2,0.000,1.000,0.167,0.833
"discrimination",0,2,0.000,1.000,0.167,0.833
"e.u.",0,4,0.000,1.000,0.100,0.900
"survey",0,4,0.000,1.000,0.100,0.900
"hundreds",0,9,0.000,1.000,0.050,0.950
"tibet",0,1,0.000,1.000,0.250,0.750
"atrocities",0,1,0.000,1.000,0.250,0.750
"emerging",0,2,0.000,1.000,0.167,0.833
"markets",0,7,0.000,1.000,0.062,0.938
"regain",0,2,0.000,1.000,0.167,0.833
"footing",0,1,0.000,1.000,0.250,0.750
"alert",0,9,0.000,1.000,0.050,0.950
"issued",0,6,0.000,1.000,0.071,0.929
"pettitte",0,2,0.000,1.000,0.167,0.833
"prosecutors",0,8,0.000,1.000,0.056,0.944
"cancels",0,4,0.000,1.000,0.100,0.900
"itunes",0,1,0.000,1.000,0.250,0.750
"iraq's",0,2,0.000,1.000,0.167,0.833
"blooded",0,1,0.000,1.000,0.250,0.750
"deported",0,3,0.000,1.000,0.125,0.875
"officials:",0,2,0.000,1.000,0.167,0.833
"seventeen",0,2,0.000,1.000,0.167,0.833
"orakzai",0,3,0.000,1.000,0.125,0.875
"brenton",0,1,0.000,1.000,0.250,0.750
"clutterbuck",0,1,0.000,1.000,0.250,0.750
"electorate",0,3,0.000,1.000,0.125,0.875
"maroochydore",0,1,0.000,1.000,0.250,0.750
"locks",0,1,0.000,1.000,0.250,0.750
"flowing",0,1,0.000,1.000,0.250,0.750
"duguay",0,1,0.000,1.000,0.250,0.750
"hewlett-packard",0,1,0.000,1.000,0.250,0.750
"sap",0,1,0.000,1.000,0.250,0.750
"steelers",0,5,0.000,1.000,0.083,0.917
"arrive",0,1,0.000,1.000,0.250,0.750
"receiver",0,1,0.000,1.000,0.250,0.750
"davao",0,1,0.000,1.000,0.250,0.750
"declare",0,2,0.000,1.000,0.167,0.833
"lebanese",0,5,0.000,1.000,0.083,0.917
"ambush",0,5,0.000,1.000,0.083,0.917
"fears",0,6,0.000,1.000,0.071,0.929
"habit",0,1,0.000,1.000,0.250,0.750
"decides",0,2,0.000,1.000,0.167,0.833
"shelter",0,2,0.000,1.000,0.167,0.833
"stampede",0,3,0.000,1.000,0.125,0.875
"metafiles",0,1,0.000,1.000,0.250,0.750
"vector",0,1,0.000,1.000,0.250,0.750
"viruses",0,1,0.000,1.000,0.250,0.750
"program",0,7,0.000,1.000,0.062,0.938
"rioters",0,1,0.000,1.000,0.250,0.750
"embassy",0,1,0.000,1.000,0.250,0.750
"seizes",0,1,0.000,1.000,0.250,0.750
"grid",0,1,0.000,1.000,0.250,0.750
"collapses",0,3,0.000,1.000,0.125,0.875
"buyout",0,2,0.000,1.000,0.167,0.833
"nhl:",0,4,0.000,1.000,0.100,0.900
"ducks",0,1,0.000,1.000,0.250,0.750
"directors",0,1,0.000,1.000,0.250,0.750
"dragging",0,1,0.000,1.000,0.250,0.750
"15-year-old",0,1,0.000,1.000,0.250,0.750
"van",0,6,0.000,1.000,0.071,0.929
"encyclopedic",0,1,0.000,1.000,0.250,0.750
"czar",0,2,0.000,1.000,0.167,0.833
"yves",0,1,0.000,1.000,0.250,0.750
"saint",0,1,0.000,1.000,0.250,0.750
"laurent",0,2,0.000,1.000,0.167,0.833
"71",0,1,0.000,1.000,0.250,0.750
"industry:",0,1,0.000,1.000,0.250,0.750
"tata",0,2,0.000,1.000,0.167,0.833
"corus",0,1,0.000,1.000,0.250,0.750
"oklahoma",0,5,0.000,1.000,0.083,0.917
"usaid",0,1,0.000,1.000,0.250,0.750
"fifteen-year",0,1,0.000,1.000,0.250,0.750
"sunderland",0,1,0.000,1.000,0.250,0.750
"announce",0,5,0.000,1.000,0.083,0.917
"bruce",0,1,0.000,1.000,0.250,0.750
"manager",0,9,0.000,1.000,0.050,0.950
"mccain",0,2,0.000,1.000,0.167,0.833
"delays",0,2,0.000,1.000,0.167,0.833
"ru486",0,1,0.000,1.000,0.250,0.750
"complicates",0,1,0.000,1.000,0.250,0.750
"amendments",0,1,0.000,1.000,0.250,0.750
"representatives",0,5,0.000,1.000,0.083,0.917
"partizan",0,1,0.000,1.000,0.250,0.750
"kicked",0,2,0.000,1.000,0.167,0.833
"2007/08",0,3,0.000,1.000,0.125,0.875
"bent",0,1,0.000,1.000,0.250,0.750
"lamoureux",0,1,0.000,1.000,0.250,0.750
"1-2",0,2,0.000,1.000,0.167,0.833
"mst",0,1,0.000,1.000,0.250,0.750
"rondonia",0,1,0.000,1.000,0.250,0.750
"designers",0,2,0.000,1.000,0.167,0.833
"potential",0,4,0.000,1.000,0.100,0.900
"innovations",0,1,0.000,1.000,0.250,0.750
"anti-terror",0,3,0.000,1.000,0.125,0.875
"constitutional",0,5,0.000,1.000,0.083,0.917
"declares",0,5,0.000,1.000,0.083,0.917
"language:",0,1,0.000,1.000,0.250,0.750
"ibiza",0,1,0.000,1.000,0.250,0.750
"nadal",0,3,0.000,1.000,0.125,0.875
"tames",0,1,0.000,1.000,0.250,0.750
"provide",0,3,0.000,1.000,0.125,0.875
"infallible",0,1,0.000,1.000,0.250,0.750
"mount",0,1,0.000,1.000,0.250,0.750
"120",0,1,0.000,1.000,0.250,0.750
"harper",0,1,0.000,1.000,0.250,0.750
"auckland",0,1,0.000,1.000,0.250,0.750
"drain",0,1,0.000,1.000,0.250,0.750
"missile",0,11,0.000,1.000,0.042,0.958
"colonial",0,1,0.000,1.000,0.250,0.750
"greens",0,2,0.000,1.000,0.167,0.833
"soft",0,3,0.000,1.000,0.125,0.875
"scores",0,6,0.000,1.000,0.071,0.929
"low",0,10,0.000,1.000,0.045,0.955
"headquarters",0,2,0.000,1.000,0.167,0.833
"defense",0,7,0.000,1.000,0.062,0.938
"lambasts",0,1,0.000,1.000,0.250,0.750
"communication",0,1,0.000,1.000,0.250,0.750
"failure",0,2,0.000,1.000,0.167,0.833
"bp:",0,1,0.000,1.000,0.250,0.750
"underwater",0,1,0.000,1.000,0.250,0.750
"links",0,3,0.000,1.000,0.125,0.875
"faulty",0,1,0.000,1.000,0.250,0.750
"xavier",0,2,0.000,1.000,0.167,0.833
"director:",0,1,0.000,1.000,0.250,0.750
"pandemic",0,2,0.000,1.000,0.167,0.833
"unicef:",0,1,0.000,1.000,0.250,0.750
"orphaned",0,1,0.000,1.000,0.250,0.750
"morwell",0,1,0.000,1.000,0.250,0.750
"ladder",0,1,0.000,1.000,0.250,0.750
"berlusconi",0,4,0.000,1.000,0.100,0.900
"spars",0,1,0.000,1.000,0.250,0.750
"murdoch",0,2,0.000,1.000,0.167,0.833
"popularity",0,1,0.000,1.000,0.250,0.750
"quarterly",0,6,0.000,1.000,0.071,0.929
"14%",0,1,0.000,1.000,0.250,0.750
"croxteth",0,1,0.000,1.000,0.250,0.750
"richard",0,3,0.000,1.000,0.125,0.875
"landfall",0,2,0.000,1.000,0.167,0.833
"belize",0,1,0.000,1.000,0.250,0.750
"contaminated",0,1,0.000,1.000,0.250,0.750
"toothpaste",0,1,0.000,1.000,0.250,0.750
"manufactured",0,1,0.000,1.000,0.250,0.750
"flares",0,1,0.000,1.000,0.250,0.750
"resident",0,2,0.000,1.000,0.167,0.833
"drowns",0,2,0.000,1.000,0.167,0.833
"luzon",0,1,0.000,1.000,0.250,0.750
"buttonquail",0,1,0.000,1.000,0.250,0.750
"photographed",0,1,0.000,1.000,0.250,0.750
"gather",0,1,0.000,1.000,0.250,0.750
"destroying",0,1,0.000,1.000,0.250,0.750
"levees",0,1,0.000,1.000,0.250,0.750
"usually",0,1,0.000,1.000,0.250,0.750
"clamoring",0,1,0.000,1.000,0.250,0.750
"adidas",0,1,0.000,1.000,0.250,0.750
"reebok",0,2,0.000,1.000,0.167,0.833
"20-year-old",0,1,0.000,1.000,0.250,0.750
"abusive",0,1,0.000,1.000,0.250,0.750
"n.b.a.",0,7,0.000,1.000,0.062,0.938
"150",0,1,0.000,1.000,0.250,0.750
"sichuan",0,2,0.000,1.000,0.167,0.833
"up-and-down",0,1,0.000,1.000,0.250,0.750
"latter",0,2,0.000,1.000,0.167,0.833
"compound",0,1,0.000,1.000,0.250,0.750
"enterprise",0,1,0.000,1.000,0.250,0.750
"dublin",0,1,0.000,1.000,0.250,0.750
"straw",0,1,0.000,1.000,0.250,0.750
"commons",0,3,0.000,1.000,0.125,0.875
"veil",0,1,0.000,1.000,0.250,0.750
"jockeys",0,1,0.000,1.000,0.250,0.750
"yorkshire",0,4,0.000,1.000,0.100,0.900
"settling",0,1,0.000,1.000,0.250,0.750
"i.r.s.",0,1,0.000,1.000,0.250,0.750
"last?",0,1,0.000,1.000,0.250,0.750
"elderly",0,2,0.000,1.000,0.167,0.833
"contracting",0,2,0.000,1.000,0.167,0.833
"h1n1",0,5,0.000,1.000,0.083,0.917
"santander",0,1,0.000,1.000,0.250,0.750
"offer",0,9,0.000,1.000,0.050,0.950
"pressures",0,1,0.000,1.000,0.250,0.750
"rivals",0,5,0.000,1.000,0.083,0.917
"chemist",0,1,0.000,1.000,0.250,0.750
"rna",0,1,0.000,1.000,0.250,0.750
"anc",0,1,0.000,1.000,0.250,0.750
"stardom",0,1,0.000,1.000,0.250,0.750
"ariane",0,3,0.000,1.000,0.125,0.875
"rocket",0,13,0.000,1.000,0.036,0.964
"superbird",0,1,0.000,1.000,0.250,0.750
"amc-21",0,1,0.000,1.000,0.250,0.750
"independent",0,3,0.000,1.000,0.125,0.875
"m.i.t.",0,1,0.000,1.000,0.250,0.750
"lectures",0,1,0.000,1.000,0.250,0.750
"blackboard",0,1,0.000,1.000,0.250,0.750
"passage",0,3,0.000,1.000,0.125,0.875
"zoologists",0,1,0.000,1.000,0.250,0.750
"pirate",0,4,0.000,1.000,0.100,0.900
"perches",0,1,0.000,1.000,0.250,0.750
"camouflage",0,1,0.000,1.000,0.250,0.750
"sued",0,2,0.000,1.000,0.167,0.833
"telephones",0,1,0.000,1.000,0.250,0.750
"mcnugget:",0,1,0.000,1.000,0.250,0.750
"scan",0,1,0.000,1.000,0.250,0.750
"tread",0,1,0.000,1.000,0.250,0.750
"sevilla",0,1,0.000,1.000,0.250,0.750
"collapsing",0,1,0.000,1.000,0.250,0.750
"singapore",0,4,0.000,1.000,0.100,0.900
"trims",0,1,0.000,1.000,0.250,0.750
"grows",0,2,0.000,1.000,0.167,0.833
"blobs",0,1,0.000,1.000,0.250,0.750
"lander",0,2,0.000,1.000,0.167,0.833
"indicate",0,1,0.000,1.000,0.250,0.750
"mars?",0,1,0.000,1.000,0.250,0.750
"budget",0,13,0.000,1.000,0.036,0.964
"nationalist",0,1,0.000,1.000,0.250,0.750
"britons",0,2,0.000,1.000,0.167,0.833
"detainee",0,4,0.000,1.000,0.100,0.900
"memo",0,1,0.000,1.000,0.250,0.750
"union:",0,1,0.000,1.000,0.250,0.750
"noosa",0,1,0.000,1.000,0.250,0.750
"thrash",0,1,0.000,1.000,0.250,0.750
"caloundra",0,2,0.000,1.000,0.167,0.833
"malware",0,1,0.000,1.000,0.250,0.750
"sql",0,1,0.000,1.000,0.250,0.750
"injections",0,1,0.000,1.000,0.250,0.750
"rises",0,8,0.000,1.000,0.056,0.944
"alex",0,3,0.000,1.000,0.125,0.875
"clashes",0,5,0.000,1.000,0.083,0.917
"monument",0,1,0.000,1.000,0.250,0.750
"estonia",0,2,0.000,1.000,0.167,0.833
"indictments",0,2,0.000,1.000,0.167,0.833
"laundering",0,1,0.000,1.000,0.250,0.750
"mg",0,1,0.000,1.000,0.250,0.750
"rover",0,2,0.000,1.000,0.167,0.833
"sotomayor",0,4,0.000,1.000,0.100,0.900
"focus",0,5,0.000,1.000,0.083,0.917
"poor",0,3,0.000,1.000,0.125,0.875
"reassures",0,2,0.000,1.000,0.167,0.833
"allies",0,2,0.000,1.000,0.167,0.833
"modifying",0,2,0.000,1.000,0.167,0.833
"baugh",0,1,0.000,1.000,0.250,0.750
"molossia",0,2,0.000,1.000,0.167,0.833
"brothels",0,1,0.000,1.000,0.250,0.750
"taxed",0,1,0.000,1.000,0.250,0.750
"catch",0,3,0.000,1.000,0.125,0.875
"atlantis",0,3,0.000,1.000,0.125,0.875
"lands",0,5,0.000,1.000,0.083,0.917
"kennedy",0,3,0.000,1.000,0.125,0.875
"center",0,8,0.000,1.000,0.056,0.944
"mongolia",0,1,0.000,1.000,0.250,0.750
"violent",0,1,0.000,1.000,0.250,0.750
"nikolay",0,1,0.000,1.000,0.250,0.750
"davydenko",0,1,0.000,1.000,0.250,0.750
"rafael",0,1,0.000,1.000,0.250,0.750
"sony",0,2,0.000,1.000,0.167,0.833
"ericsson",0,1,0.000,1.000,0.250,0.750
"generally",0,1,0.000,1.000,0.250,0.750
"reducing",0,1,0.000,1.000,0.250,0.750
"risky",0,1,0.000,1.000,0.250,0.750
"behavior",0,2,0.000,1.000,0.167,0.833
"cdc",0,1,0.000,1.000,0.250,0.750
"twelve-year-old",0,1,0.000,1.000,0.250,0.750
"schoolboy",0,1,0.000,1.000,0.250,0.750
"treaty",0,7,0.000,1.000,0.062,0.938
"midwestern",0,1,0.000,1.000,0.250,0.750
"infuses",0,1,0.000,1.000,0.250,0.750
"zip",0,1,0.000,1.000,0.250,0.750
"zing",0,1,0.000,1.000,0.250,0.750
"saab",0,1,0.000,1.000,0.250,0.750
"bankruptcy",0,15,0.000,1.000,0.031,0.969
"filing;",0,1,0.000,1.000,0.250,0.750
"weak",0,3,0.000,1.000,0.125,0.875
"treasury",0,2,0.000,1.000,0.167,0.833
"auction",0,2,0.000,1.000,0.167,0.833
"exhibition",0,2,0.000,1.000,0.167,0.833
"interact",0,1,0.000,1.000,0.250,0.750
"fiba",0,1,0.000,1.000,0.250,0.750
"championship",0,10,0.000,1.000,0.045,0.955
"witnesses:",0,1,0.000,1.000,0.250,0.750
"doomed",0,2,0.000,1.000,0.167,0.833
"derivatives",0,1,0.000,1.000,0.250,0.750
"tug",0,1,0.000,1.000,0.250,0.750
"lavalas",0,1,0.000,1.000,0.250,0.750
"barred",0,1,0.000,1.000,0.250,0.750
"augusta",0,1,0.000,1.000,0.250,0.750
"photographing",0,1,0.000,1.000,0.250,0.750
"exxonmobil",0,1,0.000,1.000,0.250,0.750
"pulled",0,1,0.000,1.000,0.250,0.750
"publisher",0,4,0.000,1.000,0.100,0.900
"0.2%",0,1,0.000,1.000,0.250,0.750
"montreal",0,3,0.000,1.000,0.125,0.875
"canadiens",0,1,0.000,1.000,0.250,0.750
"100th",0,1,0.000,1.000,0.250,0.750
"utility",0,3,0.000,1.000,0.125,0.875
"suspends",0,4,0.000,1.000,0.100,0.900
"uighurs",0,1,0.000,1.000,0.250,0.750
"interview:",0,2,0.000,1.000,0.167,0.833
"guam's",0,1,0.000,1.000,0.250,0.750
"mcninch",0,1,0.000,1.000,0.250,0.750
"korea's",0,1,0.000,1.000,0.250,0.750
"coyote",0,1,0.000,1.000,0.250,0.750
"denver",0,4,0.000,1.000,0.100,0.900
"gun-wielding",0,1,0.000,1.000,0.250,0.750
"trapper",0,1,0.000,1.000,0.250,0.750
"disguised",0,1,0.000,1.000,0.250,0.750
"robs",0,2,0.000,1.000,0.167,0.833
"levee",0,1,0.000,1.000,0.250,0.750
"long-lasting",0,1,0.000,1.000,0.250,0.750
"nevada",0,3,0.000,1.000,0.125,0.875
"sworn",0,4,0.000,1.000,0.100,0.900
"44th",0,2,0.000,1.000,0.167,0.833
"limit",0,6,0.000,1.000,0.071,0.929
"courts",0,3,0.000,1.000,0.125,0.875
"premiered",0,1,0.000,1.000,0.250,0.750
"cities",0,3,0.000,1.000,0.125,0.875
"simultaneously",0,1,0.000,1.000,0.250,0.750
"research",0,8,0.000,1.000,0.056,0.944
"subjects",0,1,0.000,1.000,0.250,0.750
"simmer",0,2,0.000,1.000,0.167,0.833
"hashimoto",0,1,0.000,1.000,0.250,0.750
"indicated",0,2,0.000,1.000,0.167,0.833
"retirement",0,1,0.000,1.000,0.250,0.750
"prospect",0,1,0.000,1.000,0.250,0.750
"groomed",0,1,0.000,1.000,0.250,0.750
"snowfall",0,1,0.000,1.000,0.250,0.750
"johnston",0,2,0.000,1.000,0.167,0.833
"explosive",0,2,0.000,1.000,0.167,0.833
"belt",0,3,0.000,1.000,0.125,0.875
"9.4",0,1,0.000,1.000,0.250,0.750
"civillians",0,2,0.000,1.000,0.167,0.833
"impairing",0,1,0.000,1.000,0.250,0.750
"gibe",0,2,0.000,1.000,0.167,0.833
"allowing",0,1,0.000,1.000,0.250,0.750
"effect",0,4,0.000,1.000,0.100,0.900
"2007/08:",0,4,0.000,1.000,0.100,0.900
"cubs",0,2,0.000,1.000,0.167,0.833
"tower",0,4,0.000,1.000,0.100,0.900
"catches",0,2,0.000,1.000,0.167,0.833
"huntsville",0,1,0.000,1.000,0.250,0.750
"filmmaker",0,1,0.000,1.000,0.250,0.750
"son’s",0,1,0.000,1.000,0.250,0.750
"samoa",0,1,0.000,1.000,0.250,0.750
"aided",0,1,0.000,1.000,0.250,0.750
"poker",0,2,0.000,1.000,0.167,0.833
"devotees",0,1,0.000,1.000,0.250,0.750
"lawmaker",0,3,0.000,1.000,0.125,0.875
"gambling",0,1,0.000,1.000,0.250,0.750
"levi",0,1,0.000,1.000,0.250,0.750
"inches",0,1,0.000,1.000,0.250,0.750
"closer",0,5,0.000,1.000,0.083,0.917
"orhan",0,1,0.000,1.000,0.250,0.750
"pamuk",0,1,0.000,1.000,0.250,0.750
"giuliana",0,1,0.000,1.000,0.250,0.750
"sgrena",0,2,0.000,1.000,0.167,0.833
"alinghi",0,2,0.000,1.000,0.167,0.833
"reluctant",0,1,0.000,1.000,0.250,0.750
"jeter",0,4,0.000,1.000,0.100,0.900
"sore",0,1,0.000,1.000,0.250,0.750
"ankle",0,1,0.000,1.000,0.250,0.750
"linux",0,3,0.000,1.000,0.125,0.875
"searched",0,1,0.000,1.000,0.250,0.750
"2004",0,4,0.000,1.000,0.100,0.900
"6.2",0,1,0.000,1.000,0.250,0.750
"magnitude",0,8,0.000,1.000,0.056,0.944
"creationist",0,1,0.000,1.000,0.250,0.750
"sentiments",0,1,0.000,1.000,0.250,0.750
"affect",0,2,0.000,1.000,0.167,0.833
"imax",0,1,0.000,1.000,0.250,0.750
"strategy",0,2,0.000,1.000,0.167,0.833
"eurovision",0,5,0.000,1.000,0.083,0.917
"nicole",0,1,0.000,1.000,0.250,0.750
"ein",0,1,0.000,1.000,0.250,0.750
"bißchen",0,1,0.000,1.000,0.250,0.750
"frieden",0,1,0.000,1.000,0.250,0.750
"success",0,5,0.000,1.000,0.083,0.917
"bicycle",0,1,0.000,1.000,0.250,0.750
"hampshire",0,2,0.000,1.000,0.167,0.833
"rush",0,1,0.000,1.000,0.250,0.750
"emir",0,1,0.000,1.000,0.250,0.750
"qatar",0,1,0.000,1.000,0.250,0.750
"abdicates",0,1,0.000,1.000,0.250,0.750
"throne",0,1,0.000,1.000,0.250,0.750
"bug",0,1,0.000,1.000,0.250,0.750
"imported",0,1,0.000,1.000,0.250,0.750
"spies",0,1,0.000,1.000,0.250,0.750
"illegally",0,1,0.000,1.000,0.250,0.750
"bugging",0,1,0.000,1.000,0.250,0.750
"s.e.c.",0,3,0.000,1.000,0.125,0.875
"road",0,9,0.000,1.000,0.050,0.950
"missouri",0,7,0.000,1.000,0.062,0.938
