Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"jet",0,1,0.000,1.000,0.250,0.750
"petersburg",0,1,0.000,1.000,0.250,0.750
"au$60",0,1,0.000,1.000,0.250,0.750
"greenhouse",0,2,0.000,1.000,0.167,0.833
"bus-truck",0,1,0.000,1.000,0.250,0.750
"rep.",0,1,0.000,1.000,0.250,0.750
"conyers",0,1,0.000,1.000,0.250,0.750
"raises",0,1,0.000,1.000,0.250,0.750
"censure",0,1,0.000,1.000,0.250,0.750
"issue",0,1,0.000,1.000,0.250,0.750
"astronauts",0,1,0.000,1.000,0.250,0.750
"refurbished",0,1,0.000,1.000,0.250,0.750
"hubble",0,1,0.000,1.000,0.250,0.750
"levels",0,1,0.000,1.000,0.250,0.750
"townhouse",0,1,0.000,1.000,0.250,0.750
"leaving",0,2,0.000,1.000,0.167,0.833
"television",0,2,0.000,1.000,0.167,0.833
"esperanto",0,1,0.000,1.000,0.250,0.750
"bangkok",0,1,0.000,1.000,0.250,0.750
"airport",0,1,0.000,1.000,0.250,0.750
"closed",0,1,0.000,1.000,0.250,0.750
"continue",0,1,0.000,1.000,0.250,0.750
"net",0,1,0.000,1.000,0.250,0.750
"income",0,1,0.000,1.000,0.250,0.750
"u.p.s.",0,1,0.000,1.000,0.250,0.750
"billionaire",0,1,0.000,1.000,0.250,0.750
"leonore",0,1,0.000,1.000,0.250,0.750
"annenberg",0,1,0.000,1.000,0.250,0.750
"author",0,1,0.000,1.000,0.250,0.750
"scobee",0,1,0.000,1.000,0.250,0.750
"recounts",0,1,0.000,1.000,0.250,0.750
"abuse",0,1,0.000,1.000,0.250,0.750
"scientology",0,1,0.000,1.000,0.250,0.750
"halliburton's",0,1,0.000,1.000,0.250,0.750
"kbr",0,1,0.000,1.000,0.250,0.750
"awarded",0,1,0.000,1.000,0.250,0.750
"dollar",0,1,0.000,1.000,0.250,0.750
"contract",0,1,0.000,1.000,0.250,0.750
"gulf",0,1,0.000,1.000,0.250,0.750
"navy",0,1,0.000,1.000,0.250,0.750
"facilities",0,1,0.000,1.000,0.250,0.750
"citing",0,1,0.000,1.000,0.250,0.750
"cost",0,1,0.000,1.000,0.250,0.750
"halting",0,1,0.000,1.000,0.250,0.750
"penalty",0,1,0.000,1.000,0.250,0.750
"republican",0,1,0.000,1.000,0.250,0.750
"bashes",0,1,0.000,1.000,0.250,0.750
"quebec's",0,1,0.000,1.000,0.250,0.750
"liberal",0,1,0.000,1.000,0.250,0.750
"jean",0,1,0.000,1.000,0.250,0.750
"charest",0,1,0.000,1.000,0.250,0.750
"term",0,1,0.000,1.000,0.250,0.750
"qantas",0,1,0.000,1.000,0.250,0.750
"airways",0,1,0.000,1.000,0.250,0.750
"sharply",0,1,0.000,1.000,0.250,0.750
"annual",0,1,0.000,1.000,0.250,0.750
"forecast",0,1,0.000,1.000,0.250,0.750
"theatre",0,1,0.000,1.000,0.250,0.750
"producers",0,1,0.000,1.000,0.250,0.750
"complaint",0,1,0.000,1.000,0.250,0.750
"thompson",0,1,0.000,1.000,0.250,0.750
"intervention",0,1,0.000,1.000,0.250,0.750
"specialist",0,1,0.000,1.000,0.250,0.750
"indicted",0,1,0.000,1.000,0.250,0.750
"combative",0,1,0.000,1.000,0.250,0.750
"colorado",0,1,0.000,1.000,0.250,0.750
"ex-professor",0,1,0.000,1.000,0.250,0.750
"seeks",0,1,0.000,1.000,0.250,0.750
"disruptive",0,1,0.000,1.000,0.250,0.750
"capitalist",0,1,0.000,1.000,0.250,0.750
"tyranny",0,1,0.000,1.000,0.250,0.750
"data?",0,1,0.000,1.000,0.250,0.750
"tennessee",0,1,0.000,1.000,0.250,0.750
"vehicle",0,1,0.000,1.000,0.250,0.750
"cia",0,1,0.000,1.000,0.250,0.750
"contractor",0,1,0.000,1.000,0.250,0.750
"released",0,2,0.000,1.000,0.167,0.833
"disaster",0,1,0.000,1.000,0.250,0.750
"74",0,1,0.000,1.000,0.250,0.750
"skip",0,1,0.000,1.000,0.250,0.750
"save",0,1,0.000,1.000,0.250,0.750
"planet?",0,1,0.000,1.000,0.250,0.750
"windows",0,1,0.000,1.000,0.250,0.750
"china;",0,1,0.000,1.000,0.250,0.750
"pirates",0,2,0.000,1.000,0.167,0.833
"beat",0,1,0.000,1.000,0.250,0.750
"punch",0,1,0.000,1.000,0.250,0.750
"express",0,1,0.000,1.000,0.250,0.750
"fatigue",0,1,0.000,1.000,0.250,0.750
"recalcitrant",0,1,0.000,1.000,0.250,0.750
"egyptian",0,1,0.000,1.000,0.250,0.750
"dissident",0,1,0.000,1.000,0.250,0.750
"suddenly",0,1,0.000,1.000,0.250,0.750
"invites",0,1,0.000,1.000,0.250,0.750
"romanian",0,1,0.000,1.000,0.250,0.750
"counterpart",0,1,0.000,1.000,0.250,0.750
"pipeline",0,1,0.000,1.000,0.250,0.750
"fossilized",0,1,0.000,1.000,0.250,0.750
"small",0,1,0.000,1.000,0.250,0.750
"dinosaur",0,1,0.000,1.000,0.250,0.750
"rediscovered",0,1,0.000,1.000,0.250,0.750
"canada's",0,1,0.000,1.000,0.250,0.750
"conservatives",0,1,0.000,1.000,0.250,0.750
"policemen",0,1,0.000,1.000,0.250,0.750
"demonstration",0,1,0.000,1.000,0.250,0.750
"hong",0,1,0.000,1.000,0.250,0.750
"kong",0,1,0.000,1.000,0.250,0.750
"denounces",0,1,0.000,1.000,0.250,0.750
"wto",0,1,0.000,1.000,0.250,0.750
"arrival",0,1,0.000,1.000,0.250,0.750
"rainy",0,1,0.000,1.000,0.250,0.750
"perennial",0,1,0.000,1.000,0.250,0.750
"scramble",0,1,0.000,1.000,0.250,0.750
"seed",0,1,0.000,1.000,0.250,0.750
"fertilizer",0,1,0.000,1.000,0.250,0.750
"alleged",0,1,0.000,1.000,0.250,0.750
"bush-blair",0,1,0.000,1.000,0.250,0.750
"al-jazeera",0,1,0.000,1.000,0.250,0.750
"transcript",0,1,0.000,1.000,0.250,0.750
"australians",0,1,0.000,1.000,0.250,0.750
"rage",0,1,0.000,1.000,0.250,0.750
"arson",0,1,0.000,1.000,0.250,0.750
"ethiopians",0,1,0.000,1.000,0.250,0.750
"vote",0,1,0.000,1.000,0.250,0.750
"uganda",0,1,0.000,1.000,0.250,0.750
"anti-homosexual",0,1,0.000,1.000,0.250,0.750
"legislation",0,1,0.000,1.000,0.250,0.750
"harbour",0,1,0.000,1.000,0.250,0.750
"cornwall",0,1,0.000,1.000,0.250,0.750
"hepatitis",0,1,0.000,1.000,0.250,0.750
"scare",0,1,0.000,1.000,0.250,0.750
"mcdonald's",0,1,0.000,1.000,0.250,0.750
"restaurant",0,1,0.000,1.000,0.250,0.750
"enough':",0,1,0.000,1.000,0.250,0.750
"march",0,1,0.000,1.000,0.250,0.750
"jenson",0,1,0.000,1.000,0.250,0.750
"hungarian",0,1,0.000,1.000,0.250,0.750
"tamil",0,1,0.000,1.000,0.250,0.750
"nadu",0,1,0.000,1.000,0.250,0.750
"elections:",0,1,0.000,1.000,0.250,0.750
"dmk",0,1,0.000,1.000,0.250,0.750
"aiadmk",0,1,0.000,1.000,0.250,0.750
"promise",0,1,0.000,1.000,0.250,0.750
"freebies",0,1,0.000,1.000,0.250,0.750
"epa",0,1,0.000,1.000,0.250,0.750
"submits",0,1,0.000,1.000,0.250,0.750
"inventory",0,1,0.000,1.000,0.250,0.750
"amazon",0,1,0.000,1.000,0.250,0.750
"error",0,1,0.000,1.000,0.250,0.750
"tweet-rage",0,1,0.000,1.000,0.250,0.750
"rising",0,1,0.000,1.000,0.250,0.750
"groundwater",0,1,0.000,1.000,0.250,0.750
"conspiring",0,1,0.000,1.000,0.250,0.750
"kill",0,2,0.000,1.000,0.167,0.833
"starr",0,1,0.000,1.000,0.250,0.750
"savile",0,1,0.000,1.000,0.250,0.750
"inquiry",0,1,0.000,1.000,0.250,0.750
"scottish",0,1,0.000,1.000,0.250,0.750
"jai",0,1,0.000,1.000,0.250,0.750
"mcdowall",0,1,0.000,1.000,0.250,0.750
"fifth",0,1,0.000,1.000,0.250,0.750
"britain's",0,1,0.000,1.000,0.250,0.750
"talent",0,1,0.000,1.000,0.250,0.750
"bars",0,1,0.000,1.000,0.250,0.750
"dalai",0,1,0.000,1.000,0.250,0.750
"lama",0,1,0.000,1.000,0.250,0.750
"conference",0,1,0.000,1.000,0.250,0.750
"uzbeks",0,1,0.000,1.000,0.250,0.750
"fleeing",0,1,0.000,1.000,0.250,0.750
"border",0,3,0.000,1.000,0.125,0.875
"refuge",0,1,0.000,1.000,0.250,0.750
"moderate",0,1,0.000,1.000,0.250,0.750
"pick",0,1,0.000,1.000,0.250,0.750
"equity",0,1,0.000,1.000,0.250,0.750
"firms",0,1,0.000,1.000,0.250,0.750
"pledge",0,1,0.000,1.000,0.250,0.750
"invest",0,1,0.000,1.000,0.250,0.750
"responsibly",0,1,0.000,1.000,0.250,0.750
"anti-piracy",0,1,0.000,1.000,0.250,0.750
"cross",0,1,0.000,1.000,0.250,0.750
"koran",0,1,0.000,1.000,0.250,0.750
"disrespect",0,1,0.000,1.000,0.250,0.750
"occasions",0,1,0.000,1.000,0.250,0.750
"glimpse",0,1,0.000,1.000,0.250,0.750
"lighter",0,1,0.000,1.000,0.250,0.750
"side",0,1,0.000,1.000,0.250,0.750
"a.j.",0,1,0.000,1.000,0.250,0.750
"burnett",0,1,0.000,1.000,0.250,0.750
"austrian",0,1,0.000,1.000,0.250,0.750
"students",0,1,0.000,1.000,0.250,0.750
"government's",0,1,0.000,1.000,0.250,0.750
"fees",0,1,0.000,1.000,0.250,0.750
"ala",0,1,0.000,1.000,0.250,0.750
"observes",0,1,0.000,1.000,0.250,0.750
"banned",0,1,0.000,1.000,0.250,0.750
"enter",0,1,0.000,1.000,0.250,0.750
"israel",0,1,0.000,1.000,0.250,0.750
"explosions",0,1,0.000,1.000,0.250,0.750
"30",0,2,0.000,1.000,0.167,0.833
"iranian",0,1,0.000,1.000,0.250,0.750
"chemical",0,1,0.000,1.000,0.250,0.750
"biological",0,1,0.000,1.000,0.250,0.750
"encyclopedia",0,1,0.000,1.000,0.250,0.750
"website",0,1,0.000,1.000,0.250,0.750
"popular",0,1,0.000,1.000,0.250,0.750
"chernin",0,1,0.000,1.000,0.250,0.750
"corp.",0,1,0.000,1.000,0.250,0.750
"soccer",0,1,0.000,1.000,0.250,0.750
"plunge",0,1,0.000,1.000,0.250,0.750
"frenzy",0,1,0.000,1.000,0.250,0.750
"increased",0,1,0.000,1.000,0.250,0.750
"tension",0,1,0.000,1.000,0.250,0.750
"eritrea",0,1,0.000,1.000,0.250,0.750
"ethiopia",0,1,0.000,1.000,0.250,0.750
"fiji",0,1,0.000,1.000,0.250,0.750
"missing;",0,1,0.000,1.000,0.250,0.750
"feared",0,1,0.000,1.000,0.250,0.750
"northwestern",0,1,0.000,1.000,0.250,0.750
"calmer",0,1,0.000,1.000,0.250,0.750
"ballot",0,1,0.000,1.000,0.250,0.750
"mexico",0,1,0.000,1.000,0.250,0.750
"tightens",0,1,0.000,1.000,0.250,0.750
"smugglers",0,1,0.000,1.000,0.250,0.750
"kenyan",0,1,0.000,1.000,0.250,0.750
"jails",0,1,0.000,1.000,0.250,0.750
"hijack",0,1,0.000,1.000,0.250,0.750
"maltese",0,1,0.000,1.000,0.250,0.750
"ship",0,1,0.000,1.000,0.250,0.750
"journalist",0,1,0.000,1.000,0.250,0.750
"buildings",0,1,0.000,1.000,0.250,0.750
"athens",0,2,0.000,1.000,0.167,0.833
"seventy",0,1,0.000,1.000,0.250,0.750
"moscow",0,1,0.000,1.000,0.250,0.750
"euromillions",0,1,0.000,1.000,0.250,0.750
"lottery",0,1,0.000,1.000,0.250,0.750
"ticket",0,1,0.000,1.000,0.250,0.750
"£56",0,1,0.000,1.000,0.250,0.750
"claimed",0,1,0.000,1.000,0.250,0.750
"miners",0,1,0.000,1.000,0.250,0.750
"ecuador",0,1,0.000,1.000,0.250,0.750
"lower",0,1,0.000,1.000,0.250,0.750
"hurt",0,1,0.000,1.000,0.250,0.750
"conocophillips",0,1,0.000,1.000,0.250,0.750
"slovenian",0,1,0.000,1.000,0.250,0.750
"cyclist",0,1,0.000,1.000,0.250,0.750
"jure",0,1,0.000,1.000,0.250,0.750
"robič",0,1,0.000,1.000,0.250,0.750
"traffic",0,1,0.000,1.000,0.250,0.750
"45",0,1,0.000,1.000,0.250,0.750
"visa",0,1,0.000,1.000,0.250,0.750
"better-than-expected",0,1,0.000,1.000,0.250,0.750
"results",0,1,0.000,1.000,0.250,0.750
"airstrikes",0,1,0.000,1.000,0.250,0.750
"strongholds",0,1,0.000,1.000,0.250,0.750
"confronts",0,1,0.000,1.000,0.250,0.750
"copters",0,1,0.000,1.000,0.250,0.750
"gastric",0,1,0.000,1.000,0.250,0.750
"bypass",0,1,0.000,1.000,0.250,0.750
"performed",0,1,0.000,1.000,0.250,0.750
"wed:",0,1,0.000,1.000,0.250,0.750
"labour",0,1,0.000,1.000,0.250,0.750
"miliband",0,1,0.000,1.000,0.250,0.750
"engagement",0,1,0.000,1.000,0.250,0.750
"justine",0,1,0.000,1.000,0.250,0.750
"thornton",0,1,0.000,1.000,0.250,0.750
"2007",0,1,0.000,1.000,0.250,0.750
"vietnam",0,1,0.000,1.000,0.250,0.750
"fishing",0,1,0.000,1.000,0.250,0.750
"vessel",0,1,0.000,1.000,0.250,0.750
"bringing",0,1,0.000,1.000,0.250,0.750
"rolls-royce",0,1,0.000,1.000,0.250,0.750
"rokot",0,1,0.000,1.000,0.250,0.750
"gonets",0,1,0.000,1.000,0.250,0.750
"satellites",0,1,0.000,1.000,0.250,0.750
"cargo",0,1,0.000,1.000,0.250,0.750
"dubai",0,1,0.000,1.000,0.250,0.750
"poker's",0,1,0.000,1.000,0.250,0.750
"luck",0,1,0.000,1.000,0.250,0.750
"swiss",0,1,0.000,1.000,0.250,0.750
"n.",0,1,0.000,1.000,0.250,0.750
"uranium",0,1,0.000,1.000,0.250,0.750
"examines",0,1,0.000,1.000,0.250,0.750
"candidates",0,1,0.000,1.000,0.250,0.750
"replace",0,1,0.000,1.000,0.250,0.750
"elbaradei",0,1,0.000,1.000,0.250,0.750
"identifies",0,1,0.000,1.000,0.250,0.750
"spamming",0,1,0.000,1.000,0.250,0.750
"deceased",0,1,0.000,1.000,0.250,0.750
"bird",0,1,0.000,1.000,0.250,0.750
"jeff",0,1,0.000,1.000,0.250,0.750
"gordon",0,1,0.000,1.000,0.250,0.750
"subway",0,1,0.000,1.000,0.250,0.750
"fresh",0,1,0.000,1.000,0.250,0.750
"fit",0,1,0.000,1.000,0.250,0.750
"huge",0,1,0.000,1.000,0.250,0.750
"cluster",0,1,0.000,1.000,0.250,0.750
"neighbourhood",0,1,0.000,1.000,0.250,0.750
"milky",0,1,0.000,1.000,0.250,0.750
"review:",0,1,0.000,1.000,0.250,0.750
"variations",0,1,0.000,1.000,0.250,0.750
"differ",0,1,0.000,1.000,0.250,0.750
"past",0,1,0.000,1.000,0.250,0.750
"six",0,1,0.000,1.000,0.250,0.750
"spree",0,1,0.000,1.000,0.250,0.750
"belgorod",0,1,0.000,1.000,0.250,0.750
"exaggerate",0,1,0.000,1.000,0.250,0.750
"cell",0,1,0.000,1.000,0.250,0.750
"risk",0,1,0.000,1.000,0.250,0.750
"site",0,1,0.000,1.000,0.250,0.750
"storms",0,1,0.000,1.000,0.250,0.750
"brazil",0,1,0.000,1.000,0.250,0.750
"expands",0,1,0.000,1.000,0.250,0.750
"investment",0,1,0.000,1.000,0.250,0.750
"projects",0,1,0.000,1.000,0.250,0.750
"twin",0,1,0.000,1.000,0.250,0.750
"netanyahu",0,1,0.000,1.000,0.250,0.750
"backs",0,1,0.000,1.000,0.250,0.750
"caveats",0,1,0.000,1.000,0.250,0.750
