Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"virus",0,2,0.000,1.000,0.167,0.833
"mutated",0,1,0.000,1.000,0.250,0.750
"northern",0,3,0.000,1.000,0.125,0.875
"ireland",0,2,0.000,1.000,0.167,0.833
"loyalist",0,1,0.000,1.000,0.250,0.750
"lays",0,1,0.000,1.000,0.250,0.750
"arms",0,1,0.000,1.000,0.250,0.750
"rain",0,1,0.000,1.000,0.250,0.750
"dustin",0,1,0.000,1.000,0.250,0.750
"pebble",0,1,0.000,1.000,0.250,0.750
"beach",0,1,0.000,1.000,0.250,0.750
"shoe",0,1,0.000,1.000,0.250,0.750
"penn",0,1,0.000,1.000,0.250,0.750
"relays",0,1,0.000,1.000,0.250,0.750
"welfare",0,2,0.000,1.000,0.167,0.833
"prosecutes",0,1,0.000,1.000,0.250,0.750
"threw",0,1,0.000,1.000,0.250,0.750
"bin",0,3,0.000,1.000,0.125,0.875
"melbourne",0,1,0.000,1.000,0.250,0.750
"victory",0,5,0.000,1.000,0.083,0.917
"perth",0,2,0.000,1.000,0.167,0.833
"glory",0,1,0.000,1.000,0.250,0.750
"survivor",0,2,0.000,1.000,0.167,0.833
"hiroshima",0,1,0.000,1.000,0.250,0.750
"nagasaki",0,1,0.000,1.000,0.250,0.750
"atomic",0,2,0.000,1.000,0.167,0.833
"bombings",0,4,0.000,1.000,0.100,0.900
"aged",0,3,0.000,1.000,0.125,0.875
"haitian",0,1,0.000,1.000,0.250,0.750
"supreme",0,2,0.000,1.000,0.167,0.833
"simeus",0,1,0.000,1.000,0.250,0.750
"eligible",0,1,0.000,1.000,0.250,0.750
"jihadis",0,1,0.000,1.000,0.250,0.750
"insurgents",0,2,0.000,1.000,0.167,0.833
"expand",0,4,0.000,1.000,0.100,0.900
"increasingly",0,1,0.000,1.000,0.250,0.750
"sophisticated",0,1,0.000,1.000,0.250,0.750
"homemade",0,1,0.000,1.000,0.250,0.750
"bombs",0,3,0.000,1.000,0.125,0.875
"philanthropist",0,2,0.000,1.000,0.167,0.833
"brooke",0,1,0.000,1.000,0.250,0.750
"astor",0,1,0.000,1.000,0.250,0.750
"105",0,1,0.000,1.000,0.250,0.750
"policeman",0,3,0.000,1.000,0.125,0.875
"g20",0,1,0.000,1.000,0.250,0.750
"unveils",0,6,0.000,1.000,0.071,0.929
"macbook",0,1,0.000,1.000,0.250,0.750
"laptops",0,1,0.000,1.000,0.250,0.750
"ilife",0,1,0.000,1.000,0.250,0.750
"suite",0,1,0.000,1.000,0.250,0.750
"brace",0,1,0.000,1.000,0.250,0.750
"woes",0,1,0.000,1.000,0.250,0.750
"running",0,3,0.000,1.000,0.125,0.875
"legendary",0,1,0.000,1.000,0.250,0.750
"silverstone",0,1,0.000,1.000,0.250,0.750
"track",0,3,0.000,1.000,0.125,0.875
"uncertain",0,1,0.000,1.000,0.250,0.750
"golf",0,1,0.000,1.000,0.250,0.750
"thriving",0,1,0.000,1.000,0.250,0.750
"orleans",0,1,0.000,1.000,0.250,0.750
"pm",0,6,0.000,1.000,0.071,0.929
"sharon",0,1,0.000,1.000,0.250,0.750
"mild",0,1,0.000,1.000,0.250,0.750
"planet",0,1,0.000,1.000,0.250,0.750
"habitable",0,1,0.000,1.000,0.250,0.750
"zone",0,1,0.000,1.000,0.250,0.750
"imperial",0,1,0.000,1.000,0.250,0.750
"tobacco",0,1,0.000,1.000,0.250,0.750
"2000",0,1,0.000,1.000,0.250,0.750
"ronaldo-messi",0,1,0.000,1.000,0.250,0.750
"spread",0,1,0.000,1.000,0.250,0.750
"kandahar",0,1,0.000,1.000,0.250,0.750
"qur'an",0,2,0.000,1.000,0.167,0.833
"drunken",0,2,0.000,1.000,0.167,0.833
"passenger",0,2,0.000,1.000,0.167,0.833
"triggers",0,1,0.000,1.000,0.250,0.750
"uk-dominican",0,1,0.000,1.000,0.250,0.750
"republic",0,2,0.000,1.000,0.167,0.833
"flight's",0,1,0.000,1.000,0.250,0.750
"diversion",0,1,0.000,1.000,0.250,0.750
"bermuda",0,1,0.000,1.000,0.250,0.750
"nearly",0,2,0.000,1.000,0.167,0.833
"base",0,1,0.000,1.000,0.250,0.750
"fewer",0,1,0.000,1.000,0.250,0.750
"letters",0,1,0.000,1.000,0.250,0.750
"mailbox",0,1,0.000,1.000,0.250,0.750
"indonesian",0,3,0.000,1.000,0.125,0.875
"volcano",0,1,0.000,1.000,0.250,0.750
"eruption",0,1,0.000,1.000,0.250,0.750
"evacuate",0,1,0.000,1.000,0.250,0.750
"snowboarders",0,1,0.000,1.000,0.250,0.750
"qualifying",0,1,0.000,1.000,0.250,0.750
"slippery",0,1,0.000,1.000,0.250,0.750
"slope",0,1,0.000,1.000,0.250,0.750
"palestinian",0,2,0.000,1.000,0.167,0.833
"donates",0,1,0.000,1.000,0.250,0.750
"organs",0,1,0.000,1.000,0.250,0.750
"patients",0,2,0.000,1.000,0.167,0.833
"staff",0,1,0.000,1.000,0.250,0.750
"bolivia",0,1,0.000,1.000,0.250,0.750
"barnes",0,1,0.000,1.000,0.250,0.750
"noble",0,1,0.000,1.000,0.250,0.750
"earnings",0,3,0.000,1.000,0.125,0.875
"estimates",0,1,0.000,1.000,0.250,0.750
"olmert",0,1,0.000,1.000,0.250,0.750
"deaths",0,4,0.000,1.000,0.100,0.900
"roads",0,1,0.000,1.000,0.250,0.750
"1215",0,1,0.000,1.000,0.250,0.750
"2005",0,1,0.000,1.000,0.250,0.750
"divers",0,1,0.000,1.000,0.250,0.750
"bodies",0,1,0.000,1.000,0.250,0.750
"scapa",0,1,0.000,1.000,0.250,0.750
"flow",0,1,0.000,1.000,0.250,0.750
"clemens",0,2,0.000,1.000,0.167,0.833
"denies",0,2,0.000,1.000,0.167,0.833
"mineral",0,1,0.000,1.000,0.250,0.750
"wealth",0,1,0.000,1.000,0.250,0.750
"hiring",0,1,0.000,1.000,0.250,0.750
"isiah",0,1,0.000,1.000,0.250,0.750
"thomas",0,1,0.000,1.000,0.250,0.750
"angers",0,1,0.000,1.000,0.250,0.750
"f.i.u.",0,1,0.000,1.000,0.250,0.750
"faculty",0,1,0.000,1.000,0.250,0.750
"members",0,1,0.000,1.000,0.250,0.750
"gardner",0,1,0.000,1.000,0.250,0.750
"pleads",0,1,0.000,1.000,0.250,0.750
"chelsea",0,1,0.000,1.000,0.250,0.750
"france:",0,2,0.000,1.000,0.167,0.833
"daniele",0,1,0.000,1.000,0.250,0.750
"bennati",0,1,0.000,1.000,0.250,0.750
"ibrahim",0,1,0.000,1.000,0.250,0.750
"ferrer",0,1,0.000,1.000,0.250,0.750
"cuban",0,1,0.000,1.000,0.250,0.750
"78",0,1,0.000,1.000,0.250,0.750
"post-mortem",0,1,0.000,1.000,0.250,0.750
"examination",0,1,0.000,1.000,0.250,0.750
"stephen",0,2,0.000,1.000,0.167,0.833
"gately",0,1,0.000,1.000,0.250,0.750
"natural",0,1,0.000,1.000,0.250,0.750
"causes",0,2,0.000,1.000,0.167,0.833
"hser",0,1,0.000,1.000,0.250,0.750
"nar",0,1,0.000,1.000,0.250,0.750
"moo",0,1,0.000,1.000,0.250,0.750
"scuderi",0,1,0.000,1.000,0.250,0.750
"unlikely",0,2,0.000,1.000,0.167,0.833
"emerges",0,1,0.000,1.000,0.250,0.750
"penguins",0,1,0.000,1.000,0.250,0.750
"stabbing",0,1,0.000,1.000,0.250,0.750
"massachusetts",0,3,0.000,1.000,0.125,0.875
"leaves",0,2,0.000,1.000,0.167,0.833
"fund",0,3,0.000,1.000,0.125,0.875
"scheme",0,1,0.000,1.000,0.250,0.750
"reduce",0,1,0.000,1.000,0.250,0.750
"aircraft",0,3,0.000,1.000,0.125,0.875
"emissions",0,4,0.000,1.000,0.100,0.900
"noise",0,1,0.000,1.000,0.250,0.750
"pollution",0,1,0.000,1.000,0.250,0.750
"vastly",0,1,0.000,1.000,0.250,0.750
"databases",0,1,0.000,1.000,0.250,0.750
"leipheimer",0,3,0.000,1.000,0.125,0.875
"third",0,5,0.000,1.000,0.083,0.917
"consecutive",0,1,0.000,1.000,0.250,0.750
"transit",0,1,0.000,1.000,0.250,0.750
"threatens",0,2,0.000,1.000,0.167,0.833
"strike",0,2,0.000,1.000,0.167,0.833
"monday",0,1,0.000,1.000,0.250,0.750
"boeing",0,1,0.000,1.000,0.250,0.750
"expects",0,1,0.000,1.000,0.250,0.750
"fitting",0,1,0.000,1.000,0.250,0.750
"honor",0,2,0.000,1.000,0.167,0.833
"mentor",0,1,0.000,1.000,0.250,0.750
"ashe",0,1,0.000,1.000,0.250,0.750
"gibson",0,1,0.000,1.000,0.250,0.750
"empty",0,2,0.000,1.000,0.167,0.833
"tents",0,1,0.000,1.000,0.250,0.750
"signal",0,1,0.000,1.000,0.250,0.750
"decline",0,3,0.000,1.000,0.125,0.875
"corporate",0,1,0.000,1.000,0.250,0.750
"spending",0,2,0.000,1.000,0.167,0.833
"serbian",0,1,0.000,1.000,0.250,0.750
"goal",0,3,0.000,1.000,0.125,0.875
"keeper",0,1,0.000,1.000,0.250,0.750
"croatian",0,2,0.000,1.000,0.167,0.833
"club",0,1,0.000,1.000,0.250,0.750
"rijeka",0,1,0.000,1.000,0.250,0.750
"alleges",0,1,0.000,1.000,0.250,0.750
"prison",0,4,0.000,1.000,0.100,0.900
"ships",0,2,0.000,1.000,0.167,0.833
"lankan",0,2,0.000,1.000,0.167,0.833
"nears",0,2,0.000,1.000,0.167,0.833
"peace",0,3,0.000,1.000,0.125,0.875
"distant",0,1,0.000,1.000,0.250,0.750
"prostitution",0,1,0.000,1.000,0.250,0.750
"ellen",0,1,0.000,1.000,0.250,0.750
"m.",0,1,0.000,1.000,0.250,0.750
"iseman:",0,1,0.000,1.000,0.250,0.750
"yankee",0,1,0.000,1.000,0.250,0.750
"stadium",0,1,0.000,1.000,0.250,0.750
"charlie",0,1,0.000,1.000,0.250,0.750
"chimpanzee",0,1,0.000,1.000,0.250,0.750
"52",0,1,0.000,1.000,0.250,0.750
"second",0,10,0.000,1.000,0.045,0.955
"longtime",0,2,0.000,1.000,0.167,0.833
"director",0,3,0.000,1.000,0.125,0.875
"resigns",0,2,0.000,1.000,0.167,0.833
"exits",0,1,0.000,1.000,0.250,0.750
"venture",0,3,0.000,1.000,0.125,0.875
"toyota",0,2,0.000,1.000,0.167,0.833
"xl",0,1,0.000,1.000,0.250,0.750
"leisure",0,1,0.000,1.000,0.250,0.750
"enters",0,1,0.000,1.000,0.250,0.750
"truck",0,1,0.000,1.000,0.250,0.750
"carrying",0,2,0.000,1.000,0.167,0.833
"explosives",0,1,0.000,1.000,0.250,0.750
"explodes",0,1,0.000,1.000,0.250,0.750
"charles",0,1,0.000,1.000,0.250,0.750
"trial",0,7,0.000,1.000,0.062,0.938
"justice",0,3,0.000,1.000,0.125,0.875
"roberts",0,1,0.000,1.000,0.250,0.750
"lawmakers",0,1,0.000,1.000,0.250,0.750
"stimulus",0,1,0.000,1.000,0.250,0.750
"here?",0,1,0.000,1.000,0.250,0.750
"eldest",0,1,0.000,1.000,0.250,0.750
"khadr",0,1,0.000,1.000,0.250,0.750
"denied",0,1,0.000,1.000,0.250,0.750
"bail;",0,1,0.000,1.000,0.250,0.750
"purchased",0,1,0.000,1.000,0.250,0.750
"zimbabwe's",0,1,0.000,1.000,0.250,0.750
"delay",0,2,0.000,1.000,0.167,0.833
"implications",0,1,0.000,1.000,0.250,0.750
"secretary-general",0,1,0.000,1.000,0.250,0.750
"congressman",0,1,0.000,1.000,0.250,0.750
"altmire",0,1,0.000,1.000,0.250,0.750
"sopa",0,1,0.000,1.000,0.250,0.750
"heavy",0,1,0.000,1.000,0.250,0.750
"rains",0,1,0.000,1.000,0.250,0.750
"central",0,4,0.000,1.000,0.100,0.900
"southern",0,2,0.000,1.000,0.167,0.833
"chile",0,2,0.000,1.000,0.167,0.833
"aftershock",0,1,0.000,1.000,0.250,0.750
"takes",0,6,0.000,1.000,0.071,0.929
"cnn",0,1,0.000,1.000,0.250,0.750
"typo",0,1,0.000,1.000,0.250,0.750
"mixes",0,1,0.000,1.000,0.250,0.750
"prospective",0,1,0.000,1.000,0.250,0.750
"osama",0,1,0.000,1.000,0.250,0.750
"laden",0,2,0.000,1.000,0.167,0.833
"perception",0,1,0.000,1.000,0.250,0.750
"rainforest",0,1,0.000,1.000,0.250,0.750
"wildlife",0,1,0.000,1.000,0.250,0.750
"naming",0,1,0.000,1.000,0.250,0.750
"curious",0,1,0.000,1.000,0.250,0.750
"matter",0,1,0.000,1.000,0.250,0.750
"jurors",0,1,0.000,1.000,0.250,0.750
"acquit",0,1,0.000,1.000,0.250,0.750
"late-term",0,1,0.000,1.000,0.250,0.750
"ink?",0,1,0.000,1.000,0.250,0.750
"wall",0,2,0.000,1.000,0.167,0.833
"st.",0,3,0.000,1.000,0.125,0.875
"fat",0,1,0.000,1.000,0.250,0.750
"bonuses",0,2,0.000,1.000,0.167,0.833
"ubs",0,3,0.000,1.000,0.125,0.875
"500",0,5,0.000,1.000,0.083,0.917
"$1.8",0,1,0.000,1.000,0.250,0.750
"billion",0,5,0.000,1.000,0.083,0.917
"texas",0,6,0.000,1.000,0.071,0.929
"mexican-born",0,1,0.000,1.000,0.250,0.750
"appeals",0,1,0.000,1.000,0.250,0.750
"defending",0,1,0.000,1.000,0.250,0.750
"skating",0,1,0.000,1.000,0.250,0.750
"germans",0,1,0.000,1.000,0.250,0.750
"lead",0,4,0.000,1.000,0.100,0.900
"trapped",0,3,0.000,1.000,0.125,0.875
"libya",0,1,0.000,1.000,0.250,0.750
"freed",0,4,0.000,1.000,0.100,0.900
"companies",0,1,0.000,1.000,0.250,0.750
"fiat",0,1,0.000,1.000,0.250,0.750
"chrysler",0,1,0.000,1.000,0.250,0.750
"stake",0,2,0.000,1.000,0.167,0.833
"st",0,1,0.000,1.000,0.250,0.750
"paul's",0,1,0.000,1.000,0.250,0.750
"cathedral",0,1,0.000,1.000,0.250,0.750
"occupy",0,1,0.000,1.000,0.250,0.750
"canadavotes:",0,3,0.000,1.000,0.125,0.875
"chp",0,2,0.000,1.000,0.167,0.833
"stefan",0,1,0.000,1.000,0.250,0.750
"jetchick",0,1,0.000,1.000,0.250,0.750
"louis-hébert",0,1,0.000,1.000,0.250,0.750
"spawns",0,1,0.000,1.000,0.250,0.750
"nbc",0,2,0.000,1.000,0.167,0.833
"sitcom",0,1,0.000,1.000,0.250,0.750
"faulted",0,1,0.000,1.000,0.250,0.750
"ngos",0,1,0.000,1.000,0.250,0.750
"promote",0,1,0.000,1.000,0.250,0.750
"carbon-decreasing",0,1,0.000,1.000,0.250,0.750
"movements",0,1,0.000,1.000,0.250,0.750
"sectors",0,1,0.000,1.000,0.250,0.750
"luxembourg",0,1,0.000,1.000,0.250,0.750
"head",0,1,0.000,1.000,0.250,0.750
"eighteen",0,2,0.000,1.000,0.167,0.833
"freddie",0,2,0.000,1.000,0.167,0.833
"executive",0,3,0.000,1.000,0.125,0.875
"russian",0,8,0.000,1.000,0.056,0.944
"ksenia",0,1,0.000,1.000,0.250,0.750
"sukhinova",0,1,0.000,1.000,0.250,0.750
"crowned",0,1,0.000,1.000,0.250,0.750
"marquette",0,2,0.000,1.000,0.167,0.833
"sends",0,2,0.000,1.000,0.167,0.833
"notre",0,1,0.000,1.000,0.250,0.750
"dame",0,1,0.000,1.000,0.250,0.750
"fourth",0,2,0.000,1.000,0.167,0.833
"35%",0,1,0.000,1.000,0.250,0.750
"halliburton",0,1,0.000,1.000,0.250,0.750
"latest",0,1,0.000,1.000,0.250,0.750
"precocious",0,1,0.000,1.000,0.250,0.750
"teenager",0,1,0.000,1.000,0.250,0.750
"loses",0,1,0.000,1.000,0.250,0.750
"footballs",0,1,0.000,1.000,0.250,0.750
"offends",0,1,0.000,1.000,0.250,0.750
"afghans",0,1,0.000,1.000,0.250,0.750
"inadvertently",0,1,0.000,1.000,0.250,0.750
"australia's",0,2,0.000,1.000,0.167,0.833
"governor-general",0,1,0.000,1.000,0.250,0.750
"cuts",0,4,0.000,1.000,0.100,0.900
"looming",0,1,0.000,1.000,0.250,0.750
"$1.33",0,1,0.000,1.000,0.250,0.750
"trillion",0,1,0.000,1.000,0.250,0.750
"worth",0,2,0.000,1.000,0.167,0.833
"quarter",0,4,0.000,1.000,0.100,0.900
"protestors",0,1,0.000,1.000,0.250,0.750
"mosque",0,3,0.000,1.000,0.125,0.875
"raid",0,2,0.000,1.000,0.167,0.833
"sparks",0,1,0.000,1.000,0.250,0.750
"anger",0,2,0.000,1.000,0.167,0.833
"nebraska",0,1,0.000,1.000,0.250,0.750
"a&m",0,1,0.000,1.000,0.250,0.750
"b.y.u.",0,1,0.000,1.000,0.250,0.750
"list",0,2,0.000,1.000,0.167,0.833
"africa",0,3,0.000,1.000,0.125,0.875
"cup",0,3,0.000,1.000,0.125,0.875
"al-qaeda",0,1,0.000,1.000,0.250,0.750
"saudi",0,5,0.000,1.000,0.083,0.917
"arabia",0,3,0.000,1.000,0.125,0.875
"dagestan",0,1,0.000,1.000,0.250,0.750
"astros",0,1,0.000,1.000,0.250,0.750
"defeat",0,2,0.000,1.000,0.167,0.833
"cardinals",0,1,0.000,1.000,0.250,0.750
"nlc",0,1,0.000,1.000,0.250,0.750
"fehr",0,1,0.000,1.000,0.250,0.750
"2003",0,2,0.000,1.000,0.167,0.833
"drug",0,5,0.000,1.000,0.083,0.917
"destroyed",0,1,0.000,1.000,0.250,0.750
"region",0,2,0.000,1.000,0.167,0.833
"trickling",0,1,0.000,1.000,0.250,0.750
"finds",0,3,0.000,1.000,0.125,0.875
"immigration",0,2,0.000,1.000,0.167,0.833
"courtrooms",0,1,0.000,1.000,0.250,0.750
"backlogged",0,1,0.000,1.000,0.250,0.750
"schools",0,1,0.000,1.000,0.250,0.750
"inform",0,1,0.000,1.000,0.250,0.750
"overweight",0,1,0.000,1.000,0.250,0.750
"attempt",0,3,0.000,1.000,0.125,0.875
"repair",0,2,0.000,1.000,0.167,0.833
"relations",0,2,0.000,1.000,0.167,0.833
"wake",0,1,0.000,1.000,0.250,0.750
"chappell-hadlee",0,1,0.000,1.000,0.250,0.750
"trophy",0,1,0.000,1.000,0.250,0.750
"washed",0,1,0.000,1.000,0.250,0.750
"brisbane",0,2,0.000,1.000,0.167,0.833
"parliament",0,4,0.000,1.000,0.100,0.900
"apology",0,2,0.000,1.000,0.167,0.833
"stolen",0,1,0.000,1.000,0.250,0.750
"generations",0,1,0.000,1.000,0.250,0.750
"peeled",0,1,0.000,1.000,0.250,0.750
"fliers",0,1,0.000,1.000,0.250,0.750
"sort",0,1,0.000,1.000,0.250,0.750
"poll:",0,2,0.000,1.000,0.167,0.833
"arabs",0,1,0.000,1.000,0.250,0.750
"discouraged",0,1,0.000,1.000,0.250,0.750
"policies",0,1,0.000,1.000,0.250,0.750
"nuclear-armed",0,1,0.000,1.000,0.250,0.750
"battalions",0,1,0.000,1.000,0.250,0.750
"royal",0,1,0.000,1.000,0.250,0.750
"regiment",0,1,0.000,1.000,0.250,0.750
"disband",0,1,0.000,1.000,0.250,0.750
"ni",0,1,0.000,1.000,0.250,0.750
"clocker",0,1,0.000,1.000,0.250,0.750
"waiting",0,4,0.000,1.000,0.100,0.900
"derby",0,2,0.000,1.000,0.167,0.833
"stabbed",0,2,0.000,1.000,0.167,0.833
"indiana",0,1,0.000,1.000,0.250,0.750
"businessman",0,2,0.000,1.000,0.167,0.833
"iraq",0,16,0.000,1.000,0.029,0.971
"minnesota",0,2,0.000,1.000,0.167,0.833
"battle",0,1,0.000,1.000,0.250,0.750
"seat",0,1,0.000,1.000,0.250,0.750
"edwards",0,2,0.000,1.000,0.167,0.833
"endorses",0,2,0.000,1.000,0.167,0.833
"barack",0,3,0.000,1.000,0.125,0.875
"thai",0,2,0.000,1.000,0.167,0.833
"dissolves",0,1,0.000,1.000,0.250,0.750
"calls",0,7,0.000,1.000,0.062,0.938
"harlan",0,1,0.000,1.000,0.250,0.750
"ellison",0,1,0.000,1.000,0.250,0.750
"sues",0,1,0.000,1.000,0.250,0.750
"cbs-paramount",0,1,0.000,1.000,0.250,0.750
"wga",0,1,0.000,1.000,0.250,0.750
"trek",0,1,0.000,1.000,0.250,0.750
"royalties",0,2,0.000,1.000,0.167,0.833
"bet",0,1,0.000,1.000,0.250,0.750
"taxis",0,1,0.000,1.000,0.250,0.750
"sales",0,2,0.000,1.000,0.167,0.833
"proposes",0,1,0.000,1.000,0.250,0.750
"removing",0,1,0.000,1.000,0.250,0.750
"yellowstone",0,1,0.000,1.000,0.250,0.750
"grizzlies",0,1,0.000,1.000,0.250,0.750
"endangered",0,2,0.000,1.000,0.167,0.833
"species",0,1,0.000,1.000,0.250,0.750
"arrest",0,1,0.000,1.000,0.250,0.750
"66",0,2,0.000,1.000,0.167,0.833
"pornography",0,1,0.000,1.000,0.250,0.750
"brazil's",0,1,0.000,1.000,0.250,0.750
"embraer",0,1,0.000,1.000,0.250,0.750
"200",0,4,0.000,1.000,0.100,0.900
"vinokourov",0,1,0.000,1.000,0.250,0.750
"blood",0,1,0.000,1.000,0.250,0.750
"election:",0,1,0.000,1.000,0.250,0.750
"citizen",0,1,0.000,1.000,0.250,0.750
"participation",0,1,0.000,1.000,0.250,0.750
"250",0,1,0.000,1.000,0.250,0.750
"quakers",0,1,0.000,1.000,0.250,0.750
"light",0,3,0.000,1.000,0.125,0.875
"ms-13",0,1,0.000,1.000,0.250,0.750
"gang",0,2,0.000,1.000,0.167,0.833
"minutemen",0,1,0.000,1.000,0.250,0.750
"airbus",0,3,0.000,1.000,0.125,0.875
"a380",0,1,0.000,1.000,0.250,0.750
"injures",0,4,0.000,1.000,0.100,0.900
"byrd",0,1,0.000,1.000,0.250,0.750
"92",0,1,0.000,1.000,0.250,0.750
"hired",0,1,0.000,1.000,0.250,0.750
"pr",0,1,0.000,1.000,0.250,0.750
"firm",0,3,0.000,1.000,0.125,0.875
"discredit",0,1,0.000,1.000,0.250,0.750
"leaked",0,2,0.000,1.000,0.167,0.833
"correspondence",0,1,0.000,1.000,0.250,0.750
"economist",0,1,0.000,1.000,0.250,0.750
"portugal",0,2,0.000,1.000,0.167,0.833
"seek",0,5,0.000,1.000,0.083,0.917
"bailout",0,2,0.000,1.000,0.167,0.833
"keeps",0,1,0.000,1.000,0.250,0.750
"winning",0,2,0.000,1.000,0.167,0.833
"fanfare",0,1,0.000,1.000,0.250,0.750
"ndp",0,1,0.000,1.000,0.250,0.750
"lombardi",0,1,0.000,1.000,0.250,0.750
"cambridge",0,2,0.000,1.000,0.167,0.833
"victorian",0,1,0.000,1.000,0.250,0.750
"plan",0,8,0.000,1.000,0.056,0.944
"world's",0,4,0.000,1.000,0.100,0.900
"solar",0,1,0.000,1.000,0.250,0.750
"scheduled",0,1,0.000,1.000,0.250,0.750
"july",0,1,0.000,1.000,0.250,0.750
"ukrainian",0,1,0.000,1.000,0.250,0.750
"yushchenko",0,1,0.000,1.000,0.250,0.750
"dismisses",0,2,0.000,1.000,0.167,0.833
"cabinet",0,6,0.000,1.000,0.071,0.929
"timetable",0,1,0.000,1.000,0.250,0.750
"particle",0,1,0.000,1.000,0.250,0.750
"collider",0,2,0.000,1.000,0.167,0.833
"fire",0,5,0.000,1.000,0.083,0.917
"breaks",0,1,0.000,1.000,0.250,0.750
"ku-ring-gai",0,1,0.000,1.000,0.250,0.750
"chase",0,1,0.000,1.000,0.250,0.750
"layers",0,1,0.000,1.000,0.250,0.750
"armed",0,1,0.000,1.000,0.250,0.750
"forces",0,1,0.000,1.000,0.250,0.750
"wielding",0,1,0.000,1.000,0.250,0.750
"fbi",0,3,0.000,1.000,0.125,0.875
"raids",0,1,0.000,1.000,0.250,0.750
"creator",0,1,0.000,1.000,0.250,0.750
"boarding",0,1,0.000,1.000,0.250,0.750
"generator",0,1,0.000,1.000,0.250,0.750
"adelaide",0,1,0.000,1.000,0.250,0.750
"offshore",0,2,0.000,1.000,0.167,0.833
"drilling",0,3,0.000,1.000,0.125,0.875
"rig",0,1,0.000,1.000,0.250,0.750
"plug",0,2,0.000,1.000,0.167,0.833
"viktor",0,1,0.000,1.000,0.250,0.750
"bout",0,1,0.000,1.000,0.250,0.750
"accuses",0,3,0.000,1.000,0.125,0.875
"d.e.a.",0,1,0.000,1.000,0.250,0.750
"agents",0,2,0.000,1.000,0.167,0.833
"extradition",0,1,0.000,1.000,0.250,0.750
"flash",0,2,0.000,1.000,0.167,0.833
"motorcycle",0,1,0.000,1.000,0.250,0.750
"guernsey",0,1,0.000,1.000,0.250,0.750
"channel",0,2,0.000,1.000,0.167,0.833
"islands",0,1,0.000,1.000,0.250,0.750
"merv",0,1,0.000,1.000,0.250,0.750
"82",0,2,0.000,1.000,0.167,0.833
"settlement",0,1,0.000,1.000,0.250,0.750
"appears",0,2,0.000,1.000,0.167,0.833
"tax",0,4,0.000,1.000,0.100,0.900
"standoff",0,1,0.000,1.000,0.250,0.750
"islamabad",0,1,0.000,1.000,0.250,0.750
"madeira",0,1,0.000,1.000,0.250,0.750
"bus",0,4,0.000,1.000,0.100,0.900
"shop",0,1,0.000,1.000,0.250,0.750
"cardiff",0,1,0.000,1.000,0.250,0.750
"wales",0,3,0.000,1.000,0.125,0.875
"emphasizes",0,1,0.000,1.000,0.250,0.750
"continuity",0,1,0.000,1.000,0.250,0.750
"lineup",0,2,0.000,1.000,0.167,0.833
"komen",0,2,0.000,1.000,0.167,0.833
"louis",0,1,0.000,1.000,0.250,0.750
"cure",0,1,0.000,1.000,0.250,0.750
"becomes",0,3,0.000,1.000,0.125,0.875
"pakistani",0,4,0.000,1.000,0.100,0.900
"charges",0,8,0.000,1.000,0.056,0.944
"eleven",0,1,0.000,1.000,0.250,0.750
"fraud",0,5,0.000,1.000,0.083,0.917
"malawi",0,1,0.000,1.000,0.250,0.750
"pardons",0,1,0.000,1.000,0.250,0.750
"jailed",0,4,0.000,1.000,0.100,0.900
"army",0,4,0.000,1.000,0.100,0.900
"martial",0,1,0.000,1.000,0.250,0.750
"soldier",0,2,0.000,1.000,0.167,0.833
"murders",0,2,0.000,1.000,0.167,0.833
"norman",0,1,0.000,1.000,0.250,0.750
"painting",0,2,0.000,1.000,0.167,0.833
"85",0,1,0.000,1.000,0.250,0.750
"randy",0,1,0.000,1.000,0.250,0.750
"fastball",0,1,0.000,1.000,0.250,0.750
"reputation",0,1,0.000,1.000,0.250,0.750
"obtain",0,1,0.000,1.000,0.250,0.750
"flds",0,1,0.000,1.000,0.250,0.750
"warren",0,1,0.000,1.000,0.250,0.750
"jeffs",0,1,0.000,1.000,0.250,0.750
"baghdad",0,6,0.000,1.000,0.071,0.929
"undergraduate",0,1,0.000,1.000,0.250,0.750
"commits",0,2,0.000,1.000,0.167,0.833
"outing",0,1,0.000,1.000,0.250,0.750
"via",0,1,0.000,1.000,0.250,0.750
"webcast",0,1,0.000,1.000,0.250,0.750
"detained",0,3,0.000,1.000,0.125,0.875
"cairo",0,2,0.000,1.000,0.167,0.833
"blast",0,4,0.000,1.000,0.100,0.900
"christian",0,2,0.000,1.000,0.167,0.833
"democrats",0,2,0.000,1.000,0.167,0.833
"duke",0,1,0.000,1.000,0.250,0.750
"fsu",0,1,0.000,1.000,0.250,0.750
"citi",0,1,0.000,1.000,0.250,0.750
"ignores",0,1,0.000,1.000,0.250,0.750
"ends",0,4,0.000,1.000,0.100,0.900
"note",0,1,0.000,1.000,0.250,0.750
"claiborne",0,1,0.000,1.000,0.250,0.750
"mizrahian",0,1,0.000,1.000,0.250,0.750
"lift",0,1,0.000,1.000,0.250,0.750
"celebrates",0,2,0.000,1.000,0.167,0.833
"35th",0,1,0.000,1.000,0.250,0.750
"anniversary",0,1,0.000,1.000,0.250,0.750
