Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"calculated",2,0,1.000,0.000,0.833,0.167
"damon",1,0,1.000,0.000,0.750,0.250
"citrus",1,0,1.000,0.000,0.750,0.250
"homes",1,7,0.125,0.875,0.167,0.833
"louis-dreyfus",1,0,1.000,0.000,0.750,0.250
"tools",2,3,0.400,0.600,0.417,0.583
"beginner",2,0,1.000,0.000,0.833,0.167
"cooks",1,0,1.000,0.000,0.750,0.250
"fess",1,0,1.000,0.000,0.750,0.250
"timing",1,2,0.333,0.667,0.375,0.625
"catcallers",2,0,1.000,0.000,0.833,0.167
"american's",1,0,1.000,0.000,0.750,0.250
"impostor",2,0,1.000,0.000,0.833,0.167
"michigan",2,19,0.095,0.905,0.114,0.886
"bitch",3,0,1.000,0.000,0.875,0.125
"groundbreaking",1,0,1.000,0.000,0.750,0.250
"macaroni",1,0,1.000,0.000,0.750,0.250
"wittrock",1,0,1.000,0.000,0.750,0.250
"philae",1,0,1.000,0.000,0.750,0.250
"landed",1,1,0.500,0.500,0.500,0.500
"comet",1,2,0.333,0.667,0.375,0.625
"pedro",1,2,0.333,0.667,0.375,0.625
"infante",1,0,1.000,0.000,0.750,0.250
"wolverine",1,0,1.000,0.000,0.750,0.250
"strahan",1,0,1.000,0.000,0.750,0.250
"nudes",1,0,1.000,0.000,0.750,0.250
"bother",2,0,1.000,0.000,0.833,0.167
"me.",1,0,1.000,0.000,0.750,0.250
"assault",1,9,0.100,0.900,0.136,0.864
"jourdan",1,0,1.000,0.000,0.750,0.250
"dunn",1,1,0.500,0.500,0.500,0.500
"vogue",3,0,1.000,0.000,0.875,0.125
"brasil",1,0,1.000,0.000,0.750,0.250
"classics",2,0,1.000,0.000,0.833,0.167
"difficult",3,2,0.600,0.400,0.583,0.417
"sitting",1,2,0.333,0.667,0.375,0.625
"dicaprio's",2,0,1.000,0.000,0.833,0.167
"flushed",1,0,1.000,0.000,0.750,0.250
"thomas",1,8,0.111,0.889,0.150,0.850
"apologizes",1,4,0.200,0.800,0.250,0.750
"label",1,1,0.500,0.500,0.500,0.500
"tradition",3,1,0.750,0.250,0.700,0.300
"cinderella",3,1,0.750,0.250,0.700,0.300
"sane",2,0,1.000,0.000,0.833,0.167
"dragged",1,1,0.500,0.500,0.500,0.500
"suite",1,1,0.500,0.500,0.500,0.500
"zack",1,0,1.000,0.000,0.750,0.250
"cody",1,0,1.000,0.000,0.750,0.250
"evangelical",1,0,1.000,0.000,0.750,0.250
"doesnt",1,0,1.000,0.000,0.750,0.250
"eichner",1,0,1.000,0.000,0.750,0.250
"remain",1,10,0.091,0.909,0.125,0.875
"pine",1,0,1.000,0.000,0.750,0.250
"teased",1,0,1.000,0.000,0.750,0.250
"vicious",1,0,1.000,0.000,0.750,0.250
"paleo",1,0,1.000,0.000,0.750,0.250
"pet's",1,0,1.000,0.000,0.750,0.250
"shred",1,0,1.000,0.000,0.750,0.250
"radcliffe's",1,0,1.000,0.000,0.750,0.250
"fold",1,0,1.000,0.000,0.750,0.250
"fitted",1,0,1.000,0.000,0.750,0.250
"echo",1,0,1.000,0.000,0.750,0.250
"pornographic",1,1,0.500,0.500,0.500,0.500
"uzo",1,0,1.000,0.000,0.750,0.250
"aduba",1,0,1.000,0.000,0.750,0.250
"mixtapes",1,0,1.000,0.000,0.750,0.250
"blacklist",1,0,1.000,0.000,0.750,0.250
"orgasmic",1,0,1.000,0.000,0.750,0.250
"mosby",1,0,1.000,0.000,0.750,0.250
"hibernate",1,0,1.000,0.000,0.750,0.250
"99",1,2,0.333,0.667,0.375,0.625
"sony",1,14,0.067,0.933,0.094,0.906
"brings",3,5,0.375,0.625,0.389,0.611
"ps2",1,0,1.000,0.000,0.750,0.250
"emulator",1,0,1.000,0.000,0.750,0.250
"ps4",1,0,1.000,0.000,0.750,0.250
"doodle",1,0,1.000,0.000,0.750,0.250
"techniques",1,1,0.500,0.500,0.500,0.500
"cane-flavored",1,0,1.000,0.000,0.750,0.250
"t.i.",1,0,1.000,0.000,0.750,0.250
"quitting",1,1,0.500,0.500,0.500,0.500
"hard-earned",1,0,1.000,0.000,0.750,0.250
"gun",1,12,0.077,0.923,0.107,0.893
"friedlander's",1,0,1.000,0.000,0.750,0.250
"opinion",1,3,0.250,0.750,0.300,0.700
"empress",1,0,1.000,0.000,0.750,0.250
"rocket",1,25,0.038,0.962,0.056,0.944
"scientist",1,8,0.111,0.889,0.150,0.850
"anthems",2,0,1.000,0.000,0.833,0.167
"webcomics",1,0,1.000,0.000,0.750,0.250
"zendaya's",1,0,1.000,0.000,0.750,0.250
"photoshopping",1,0,1.000,0.000,0.750,0.250
"pin-up",1,0,1.000,0.000,0.750,0.250
"architectural",1,0,1.000,0.000,0.750,0.250
"landmark",1,3,0.250,0.750,0.300,0.700
"hindus",1,0,1.000,0.000,0.750,0.250
"beef",1,0,1.000,0.000,0.750,0.250
"protest",2,39,0.049,0.951,0.060,0.940
"challenged",1,0,1.000,0.000,0.750,0.250
"extremists",1,1,0.500,0.500,0.500,0.500
"genes",1,2,0.333,0.667,0.375,0.625
"everyone:",1,0,1.000,0.000,0.750,0.250
"happiest",1,0,1.000,0.000,0.750,0.250
"stunned",1,1,0.500,0.500,0.500,0.500
"wwe",2,2,0.500,0.500,0.500,0.500
"along",2,2,0.500,0.500,0.500,0.500
"shitter",1,0,1.000,0.000,0.750,0.250
"biswa",1,0,1.000,0.000,0.750,0.250
"kalyan",1,0,1.000,0.000,0.750,0.250
"rath",1,0,1.000,0.000,0.750,0.250
"comedian",1,6,0.143,0.857,0.187,0.813
"sobriety",1,0,1.000,0.000,0.750,0.250
"hercules",1,0,1.000,0.000,0.750,0.250
"leather",1,0,1.000,0.000,0.750,0.250
"#powerofmakeup",1,0,1.000,0.000,0.750,0.250
"sickeningly",1,0,1.000,0.000,0.750,0.250
"p!nk",1,0,1.000,0.000,0.750,0.250
"mannequin",1,0,1.000,0.000,0.750,0.250
"alpha",1,0,1.000,0.000,0.750,0.250
"strangely",1,0,1.000,0.000,0.750,0.250
"samaritan",1,0,1.000,0.000,0.750,0.250
"shivering",1,0,1.000,0.000,0.750,0.250
"champurrado",1,0,1.000,0.000,0.750,0.250
"millennial",2,0,1.000,0.000,0.833,0.167
"gen",1,0,1.000,0.000,0.750,0.250
"x",1,6,0.143,0.857,0.187,0.813
"elizabeth",1,4,0.200,0.800,0.250,0.750
"cady",1,0,1.000,0.000,0.750,0.250
"stanton",1,0,1.000,0.000,0.750,0.250
"encounter",2,1,0.667,0.333,0.625,0.375
"subscription",1,0,1.000,0.000,0.750,0.250
"foodies",1,0,1.000,0.000,0.750,0.250
"duty",1,2,0.333,0.667,0.375,0.625
"remove",1,7,0.125,0.875,0.167,0.833
"price",1,17,0.056,0.944,0.079,0.921
"t.j.",1,0,1.000,0.000,0.750,0.250
"miller",1,1,0.500,0.500,0.500,0.500
"reacting",2,0,1.000,0.000,0.833,0.167
"commercials",2,0,1.000,0.000,0.833,0.167
"psa",1,0,1.000,0.000,0.750,0.250
"yellow",1,2,0.333,0.667,0.375,0.625
"recess",1,0,1.000,0.000,0.750,0.250
"thick",1,0,1.000,0.000,0.750,0.250
"7-year-old",1,0,1.000,0.000,0.750,0.250
"1-3",1,0,1.000,0.000,0.750,0.250
"thread",1,0,1.000,0.000,0.750,0.250
"glory",1,3,0.250,0.750,0.300,0.700
"warped",1,0,1.000,0.000,0.750,0.250
"changes",1,18,0.053,0.947,0.075,0.925
"bernardino",1,0,1.000,0.000,0.750,0.250
"sanderino",1,0,1.000,0.000,0.750,0.250
"roller",2,1,0.667,0.333,0.625,0.375
"derby",1,5,0.167,0.833,0.214,0.786
"feast",1,0,1.000,0.000,0.750,0.250
"fishes",1,0,1.000,0.000,0.750,0.250
"cable",1,6,0.143,0.857,0.187,0.813
"depending",1,0,1.000,0.000,0.750,0.250
"scientology",1,25,0.038,0.962,0.056,0.944
"sacrificing",1,0,1.000,0.000,0.750,0.250
"related",1,3,0.250,0.750,0.300,0.700
"yurt",1,0,1.000,0.000,0.750,0.250
"vibes",2,0,1.000,0.000,0.833,0.167
"eastwood",1,0,1.000,0.000,0.750,0.250
"stressing",1,0,1.000,0.000,0.750,0.250
"goulding's",1,0,1.000,0.000,0.750,0.250
"seemingly",1,0,1.000,0.000,0.750,0.250
"harmless",1,0,1.000,0.000,0.750,0.250
"stigma",1,0,1.000,0.000,0.750,0.250
"system",2,18,0.100,0.900,0.119,0.881
"runway",1,6,0.143,0.857,0.187,0.813
"goldendoodle",1,0,1.000,0.000,0.750,0.250
"harrison",2,0,1.000,0.000,0.833,0.167
"ford",2,7,0.222,0.778,0.250,0.750
"chicagoans",1,1,0.500,0.500,0.500,0.500
"adopting",1,0,1.000,0.000,0.750,0.250
"spellbooks",1,0,1.000,0.000,0.750,0.250
"relatives",1,2,0.333,0.667,0.375,0.625
"boglins",1,0,1.000,0.000,0.750,0.250
"completed",1,1,0.500,0.500,0.500,0.500
"warrior's",1,0,1.000,0.000,0.750,0.250
"hooky",1,0,1.000,0.000,0.750,0.250
"dates",2,2,0.500,0.500,0.500,0.500
"notting",1,0,1.000,0.000,0.750,0.250
"fact:",1,0,1.000,0.000,0.750,0.250
"nsync",2,0,1.000,0.000,0.833,0.167
"leopard",1,0,1.000,0.000,0.750,0.250
"1980s",1,0,1.000,0.000,0.750,0.250
"undeniably",1,0,1.000,0.000,0.750,0.250
"eaters",2,0,1.000,0.000,0.833,0.167
"storage",3,2,0.600,0.400,0.583,0.417
"misophonia",1,0,1.000,0.000,0.750,0.250
"kissed",1,0,1.000,0.000,0.750,0.250
"dachshunds",1,0,1.000,0.000,0.750,0.250
"cashier",1,0,1.000,0.000,0.750,0.250
"slurs",1,0,1.000,0.000,0.750,0.250
"jasmine",1,1,0.500,0.500,0.500,0.500
"segment",1,0,1.000,0.000,0.750,0.250
"harassment",2,3,0.400,0.600,0.417,0.583
"invisible",1,1,0.500,0.500,0.500,0.500
"2nd",1,8,0.111,0.889,0.150,0.850
"lohan",1,1,0.500,0.500,0.500,0.500
"2020",1,1,0.500,0.500,0.500,0.500
"mass",2,16,0.111,0.889,0.132,0.868
"shooter",1,0,1.000,0.000,0.750,0.250
"drank",1,0,1.000,0.000,0.750,0.250
"dunham",2,0,1.000,0.000,0.833,0.167
"mock",1,2,0.333,0.667,0.375,0.625
"stores",2,6,0.250,0.750,0.278,0.722
"103",1,0,1.000,0.000,0.750,0.250
"replaced",2,1,0.667,0.333,0.625,0.375
"$31",1,0,1.000,0.000,0.750,0.250
"cough",1,1,0.500,0.500,0.500,0.500
"nes",1,0,1.000,0.000,0.750,0.250
"smartest",1,0,1.000,0.000,0.750,0.250
"ingredient",1,1,0.500,0.500,0.500,0.500
"swap",1,1,0.500,0.500,0.500,0.500
"ranch",1,0,1.000,0.000,0.750,0.250
"regular",2,1,0.667,0.333,0.625,0.375
"prepping",1,0,1.000,0.000,0.750,0.250
"objectification",1,0,1.000,0.000,0.750,0.250
"tanners",1,0,1.000,0.000,0.750,0.250
"symmetrical",1,0,1.000,0.000,0.750,0.250
"hilarious/terrifying",1,0,1.000,0.000,0.750,0.250
"hay",1,0,1.000,0.000,0.750,0.250
"misunderstood",1,0,1.000,0.000,0.750,0.250
"none",2,0,1.000,0.000,0.833,0.167
"jiggling",1,0,1.000,0.000,0.750,0.250
"kisses",1,0,1.000,0.000,0.750,0.250
"farm",1,7,0.125,0.875,0.167,0.833
"fears",2,11,0.154,0.846,0.179,0.821
"sun's",1,0,1.000,0.000,0.750,0.250
"energy",2,27,0.069,0.931,0.083,0.917
"production",1,4,0.200,0.800,0.250,0.750
"skywalker's",1,0,1.000,0.000,0.750,0.250
"millions",2,6,0.250,0.750,0.278,0.722
"feelin",1,0,1.000,0.000,0.750,0.250
"oral",1,0,1.000,0.000,0.750,0.250
"chastain",2,0,1.000,0.000,0.833,0.167
"crimson",1,0,1.000,0.000,0.750,0.250
"tribe",1,2,0.333,0.667,0.375,0.625
"mascaras",1,0,1.000,0.000,0.750,0.250
"lasts",1,1,0.500,0.500,0.500,0.500
"accepted",1,0,1.000,0.000,0.750,0.250
"kkt",1,0,1.000,0.000,0.750,0.250
"uplifting",1,0,1.000,0.000,0.750,0.250
"beaches",1,1,0.500,0.500,0.500,0.500
"craig's",1,0,1.000,0.000,0.750,0.250
"britt",1,0,1.000,0.000,0.750,0.250
"meddler",1,0,1.000,0.000,0.750,0.250
"hopefully",1,0,1.000,0.000,0.750,0.250
"take-out",1,0,1.000,0.000,0.750,0.250
"padukone",1,0,1.000,0.000,0.750,0.250
"training",2,5,0.286,0.714,0.312,0.688
"xxx:",1,0,1.000,0.000,0.750,0.250
"xander",1,0,1.000,0.000,0.750,0.250
"urinal",1,1,0.500,0.500,0.500,0.500
"leak",1,9,0.100,0.900,0.136,0.864
"shrinks",1,1,0.500,0.500,0.500,0.500
"chic",1,0,1.000,0.000,0.750,0.250
"mastered",1,1,0.500,0.500,0.500,0.500
"seek",1,18,0.053,0.947,0.075,0.925
"snail",1,1,0.500,0.500,0.500,0.500
"facials",1,0,1.000,0.000,0.750,0.250
"time...and",1,0,1.000,0.000,0.750,0.250
"inseparable",1,0,1.000,0.000,0.750,0.250
"avatars",1,0,1.000,0.000,0.750,0.250
"malin",1,0,1.000,0.000,0.750,0.250
"akerman",1,0,1.000,0.000,0.750,0.250
"kocoum",1,0,1.000,0.000,0.750,0.250
"h&m's",1,0,1.000,0.000,0.750,0.250
"balmain",1,0,1.000,0.000,0.750,0.250
"fast-food",2,0,1.000,0.000,0.833,0.167
"re-watch",2,0,1.000,0.000,0.833,0.167
"orc",1,0,1.000,0.000,0.750,0.250
"profane",1,0,1.000,0.000,0.750,0.250
"museum's",1,0,1.000,0.000,0.750,0.250
"cleaners",1,0,1.000,0.000,0.750,0.250
"installation",1,0,1.000,0.000,0.750,0.250
"rubbish",1,0,1.000,0.000,0.750,0.250
"decades",1,2,0.333,0.667,0.375,0.625
"practicing",1,0,1.000,0.000,0.750,0.250
"prancing",1,0,1.000,0.000,0.750,0.250
"stanley",1,5,0.167,0.833,0.214,0.786
"binge-watched",1,0,1.000,0.000,0.750,0.250
"compelling",1,0,1.000,0.000,0.750,0.250
"brett",1,0,1.000,0.000,0.750,0.250
"dier",1,0,1.000,0.000,0.750,0.250
"70s",1,0,1.000,0.000,0.750,0.250
"skating",1,6,0.143,0.857,0.187,0.813
"t-rex",1,0,1.000,0.000,0.750,0.250
"convenience",1,0,1.000,0.000,0.750,0.250
"xxl",1,0,1.000,0.000,0.750,0.250
"mountain",1,6,0.143,0.857,0.187,0.813
"utility",1,4,0.200,0.800,0.250,0.750
"dowry",1,0,1.000,0.000,0.750,0.250
"hometown",1,1,0.500,0.500,0.500,0.500
"stole",3,1,0.750,0.250,0.700,0.300
"effortlessly",1,0,1.000,0.000,0.750,0.250
"threw",1,3,0.250,0.750,0.300,0.700
"iggy",1,0,1.000,0.000,0.750,0.250
"azalea",1,0,1.000,0.000,0.750,0.250
"sequels",1,0,1.000,0.000,0.750,0.250
"#missuniverseintro",1,0,1.000,0.000,0.750,0.250
"pageants",2,0,1.000,0.000,0.833,0.167
"pamela",1,0,1.000,0.000,0.750,0.250
"cured",1,1,0.500,0.500,0.500,0.500
"hepatitis",1,1,0.500,0.500,0.500,0.500
"c",1,2,0.333,0.667,0.375,0.625
"childhoods",1,0,1.000,0.000,0.750,0.250
"riley",1,0,1.000,0.000,0.750,0.250
"darn",1,0,1.000,0.000,0.750,0.250
"iii",1,3,0.250,0.750,0.300,0.700
"e-books",1,0,1.000,0.000,0.750,0.250
"dewan",1,0,1.000,0.000,0.750,0.250
"subtweeting",1,0,1.000,0.000,0.750,0.250
"employee",1,6,0.143,0.857,0.187,0.813
"agree",1,20,0.048,0.952,0.068,0.932
"ava",1,0,1.000,0.000,0.750,0.250
"duvernay",1,0,1.000,0.000,0.750,0.250
"islamophobia",1,1,0.500,0.500,0.500,0.500
"floating",2,2,0.500,0.500,0.500,0.500
"iceberg",1,1,0.500,0.500,0.500,0.500
"kawaii",2,0,1.000,0.000,0.833,0.167
"critters",1,0,1.000,0.000,0.750,0.250
"grant",2,1,0.667,0.333,0.625,0.375
"gustin's",1,0,1.000,0.000,0.750,0.250
"bff's",1,0,1.000,0.000,0.750,0.250
"anthropologie",1,0,1.000,0.000,0.750,0.250
"pilot",1,6,0.143,0.857,0.187,0.813
"labor",1,15,0.062,0.938,0.088,0.912
"morbidly",1,0,1.000,0.000,0.750,0.250
"victorian",1,2,0.333,0.667,0.375,0.625
"era",1,5,0.167,0.833,0.214,0.786
"cruel",1,0,1.000,0.000,0.750,0.250
"cardio",1,0,1.000,0.000,0.750,0.250
"lacroix",1,1,0.500,0.500,0.500,0.500
"stalk",1,0,1.000,0.000,0.750,0.250
"mattered",1,0,1.000,0.000,0.750,0.250
"coupons*",1,0,1.000,0.000,0.750,0.250
"bloggers",1,2,0.333,0.667,0.375,0.625
"lookout",1,2,0.333,0.667,0.375,0.625
"plot",1,13,0.071,0.929,0.100,0.900
"effortless",1,0,1.000,0.000,0.750,0.250
"belieber",1,0,1.000,0.000,0.750,0.250
"directioner",1,0,1.000,0.000,0.750,0.250
"bridget",1,0,1.000,0.000,0.750,0.250
"pratt's",1,0,1.000,0.000,0.750,0.250
"missy",1,0,1.000,0.000,0.750,0.250
"insufferable",1,0,1.000,0.000,0.750,0.250
"$100",2,3,0.400,0.600,0.417,0.583
"10-hour",1,0,1.000,0.000,0.750,0.250
"workday",1,0,1.000,0.000,0.750,0.250
"barnes",1,2,0.333,0.667,0.375,0.625
"noble",1,2,0.333,0.667,0.375,0.625
"congrats",1,0,1.000,0.000,0.750,0.250
"denzel",1,0,1.000,0.000,0.750,0.250
"washington!",1,0,1.000,0.000,0.750,0.250
"cecil",1,0,1.000,0.000,0.750,0.250
"demille",1,0,1.000,0.000,0.750,0.250
"dater",1,0,1.000,0.000,0.750,0.250
"rocky",2,3,0.400,0.600,0.417,0.583
"snoopy",1,0,1.000,0.000,0.750,0.250
"seemed",1,0,1.000,0.000,0.750,0.250
"hungover",2,0,1.000,0.000,0.833,0.167
"tbh",1,0,1.000,0.000,0.750,0.250
"unbreakable",1,0,1.000,0.000,0.750,0.250
"kimmy",1,0,1.000,0.000,0.750,0.250
"schmidt",1,0,1.000,0.000,0.750,0.250
"boulevard",1,0,1.000,0.000,0.750,0.250
"snapchat's",1,0,1.000,0.000,0.750,0.250
"filter",1,1,0.500,0.500,0.500,0.500
"charlotte",1,0,1.000,0.000,0.750,0.250
"rampling",1,0,1.000,0.000,0.750,0.250
"boycott",1,5,0.167,0.833,0.214,0.786
"transform",2,0,1.000,0.000,0.833,0.167
"boring",1,0,1.000,0.000,0.750,0.250
"instagram-famous",1,0,1.000,0.000,0.750,0.250
"ruffalo's",1,0,1.000,0.000,0.750,0.250
"zoey",2,0,1.000,0.000,0.833,0.167
"association",2,4,0.333,0.667,0.357,0.643
"cajun",1,0,1.000,0.000,0.750,0.250
"internet's",2,0,1.000,0.000,0.833,0.167
"salman",1,0,1.000,0.000,0.750,0.250
"acquitted",1,2,0.333,0.667,0.375,0.625
"filmmakers",1,0,1.000,0.000,0.750,0.250
"avery",1,3,0.250,0.750,0.300,0.700
"crossover",1,0,1.000,0.000,0.750,0.250
"stud",1,0,1.000,0.000,0.750,0.250
"rollin",1,0,1.000,0.000,0.750,0.250
"motorcycle",1,3,0.250,0.750,0.300,0.700
"shits",1,0,1.000,0.000,0.750,0.250
"jada",1,1,0.500,0.500,0.500,0.500
"pinkett",1,0,1.000,0.000,0.750,0.250
"capricorn",1,0,1.000,0.000,0.750,0.250
"king's",1,0,1.000,0.000,0.750,0.250
"whopper",1,0,1.000,0.000,0.750,0.250
"massages",1,0,1.000,0.000,0.750,0.250
"relaxing",1,0,1.000,0.000,0.750,0.250
"toastie",1,0,1.000,0.000,0.750,0.250
"stitchers",1,0,1.000,0.000,0.750,0.250
"sender",1,0,1.000,0.000,0.750,0.250
"analyze",1,0,1.000,0.000,0.750,0.250
"funk",1,0,1.000,0.000,0.750,0.250
"exercisers",1,0,1.000,0.000,0.750,0.250
"unluckiest",1,0,1.000,0.000,0.750,0.250
"hauntingly",1,0,1.000,0.000,0.750,0.250
"douche",1,0,1.000,0.000,0.750,0.250
"close-up",1,1,0.500,0.500,0.500,0.500
"photographs",1,0,1.000,0.000,0.750,0.250
"indebted",1,0,1.000,0.000,0.750,0.250
"amanda",2,1,0.667,0.333,0.625,0.375
"seyfried",2,0,1.000,0.000,0.833,0.167
"quits",1,5,0.167,0.833,0.214,0.786
"website",3,10,0.231,0.769,0.250,0.750
"2010",1,37,0.026,0.974,0.038,0.962
"raining",1,0,1.000,0.000,0.750,0.250
"flaw",1,2,0.333,0.667,0.375,0.625
"coyote",1,1,0.500,0.500,0.500,0.500
"fetch",1,0,1.000,0.000,0.750,0.250
"itself",1,4,0.200,0.800,0.250,0.750
"middle-class",2,0,1.000,0.000,0.833,0.167
"fireworks",1,4,0.200,0.800,0.250,0.750
"lawyers",1,4,0.200,0.800,0.250,0.750
"22-year-old",1,0,1.000,0.000,0.750,0.250
"champ",1,0,1.000,0.000,0.750,0.250
"miles",1,3,0.250,0.750,0.300,0.700
"gustin",1,0,1.000,0.000,0.750,0.250
"beanie",1,0,1.000,0.000,0.750,0.250
"silhouettes",1,0,1.000,0.000,0.750,0.250
"slogan",1,1,0.500,0.500,0.500,0.500
"feel-good",1,0,1.000,0.000,0.750,0.250
"peed",2,0,1.000,0.000,0.833,0.167
"immortalized",1,0,1.000,0.000,0.750,0.250
"stardom",1,1,0.500,0.500,0.500,0.500
"guest's",1,0,1.000,0.000,0.750,0.250
"vibe",1,0,1.000,0.000,0.750,0.250
"dalai",1,5,0.167,0.833,0.214,0.786
"lama",1,5,0.167,0.833,0.214,0.786
"function",1,0,1.000,0.000,0.750,0.250
"rey's",1,0,1.000,0.000,0.750,0.250
"brazil",1,20,0.048,0.952,0.068,0.932
"hugged",1,0,1.000,0.000,0.750,0.250
"flight",2,49,0.039,0.961,0.048,0.952
"attendants",1,2,0.333,0.667,0.375,0.625
"burp",1,0,1.000,0.000,0.750,0.250
"100-year-old",1,0,1.000,0.000,0.750,0.250
"poorly",1,0,1.000,0.000,0.750,0.250
"raj",1,0,1.000,0.000,0.750,0.250
"portlandia",1,0,1.000,0.000,0.750,0.250
"haircuts",1,0,1.000,0.000,0.750,0.250
"#growinguptheoldestchild",1,0,1.000,0.000,0.750,0.250
"margaery",1,0,1.000,0.000,0.750,0.250
"yeah",2,0,1.000,0.000,0.833,0.167
"dairy",1,2,0.333,0.667,0.375,0.625
"scheme",1,9,0.100,0.900,0.136,0.864
"albus",1,0,1.000,0.000,0.750,0.250
"toad",1,0,1.000,0.000,0.750,0.250
"topic's",1,0,1.000,0.000,0.750,0.250
"milan",1,4,0.200,0.800,0.250,0.750
"rumor",1,0,1.000,0.000,0.750,0.250
"andi",1,0,1.000,0.000,0.750,0.250
"dorfman",1,0,1.000,0.000,0.750,0.250
"friendships",2,0,1.000,0.000,0.833,0.167
"io",1,0,1.000,0.000,0.750,0.250
"hawk",1,0,1.000,0.000,0.750,0.250
"edge",1,6,0.143,0.857,0.187,0.813
"knowledge",1,1,0.500,0.500,0.500,0.500
"rivalries",1,1,0.500,0.500,0.500,0.500
"phone's",1,0,1.000,0.000,0.750,0.250
"khaled's",1,0,1.000,0.000,0.750,0.250
"jeb",1,1,0.500,0.500,0.500,0.500
"bush",1,56,0.018,0.982,0.026,0.974
"scarlet",1,0,1.000,0.000,0.750,0.250
"batch",1,0,1.000,0.000,0.750,0.250
"bakes",2,0,1.000,0.000,0.833,0.167
"mustache",1,0,1.000,0.000,0.750,0.250
"peas",1,0,1.000,0.000,0.750,0.250
"pod",1,0,1.000,0.000,0.750,0.250
"candid",2,0,1.000,0.000,0.833,0.167
"hong",1,10,0.091,0.909,0.125,0.875
"kong",1,10,0.091,0.909,0.125,0.875
"untranslatable",1,0,1.000,0.000,0.750,0.250
"hindi",1,0,1.000,0.000,0.750,0.250
"vocabulary",1,0,1.000,0.000,0.750,0.250
"groupon",1,0,1.000,0.000,0.750,0.250
"purchases",1,2,0.333,0.667,0.375,0.625
"~thirst~",1,0,1.000,0.000,0.750,0.250
"dwarf",1,1,0.500,0.500,0.500,0.500
"dwarves",1,0,1.000,0.000,0.750,0.250
"non-celebs",1,0,1.000,0.000,0.750,0.250
"bursting",1,0,1.000,0.000,0.750,0.250
"vol.",1,0,1.000,0.000,0.750,0.250
"celestial",1,0,1.000,0.000,0.750,0.250
"buddy",1,1,0.500,0.500,0.500,0.500
"bonsai",1,0,1.000,0.000,0.750,0.250
"aggressively",1,0,1.000,0.000,0.750,0.250
"consonant",1,0,1.000,0.000,0.750,0.250
"edible",1,0,1.000,0.000,0.750,0.250
"80",1,9,0.100,0.900,0.136,0.864
"3d-printed",1,0,1.000,0.000,0.750,0.250
"hairpieces",1,0,1.000,0.000,0.750,0.250
"petitioned",1,0,1.000,0.000,0.750,0.250
"censor",1,1,0.500,0.500,0.500,0.500
"gender-sensitive",1,0,1.000,0.000,0.750,0.250
"ratings",2,5,0.286,0.714,0.312,0.688
"squintern",1,0,1.000,0.000,0.750,0.250
"disabilities",1,1,0.500,0.500,0.500,0.500
"gyllenhaal's",1,0,1.000,0.000,0.750,0.250
"pancakes",2,0,1.000,0.000,0.833,0.167
"live!",1,0,1.000,0.000,0.750,0.250
"hate-watching",1,0,1.000,0.000,0.750,0.250
"obsolete",1,0,1.000,0.000,0.750,0.250
"cheesecake",1,0,1.000,0.000,0.750,0.250
"urgent",1,1,0.500,0.500,0.500,0.500
"brides",1,1,0.500,0.500,0.500,0.500
"aisle",1,0,1.000,0.000,0.750,0.250
"sigourney",1,0,1.000,0.000,0.750,0.250
"weaver",1,0,1.000,0.000,0.750,0.250
"ghostbusters",1,0,1.000,0.000,0.750,0.250
"froze",1,0,1.000,0.000,0.750,0.250
"mid-air",1,1,0.500,0.500,0.500,0.500
"sweatily",1,0,1.000,0.000,0.750,0.250
"grinded",1,0,1.000,0.000,0.750,0.250
"2009",1,38,0.026,0.974,0.037,0.963
"snooki's",1,0,1.000,0.000,0.750,0.250
"scares",1,0,1.000,0.000,0.750,0.250
"cromwell",1,0,1.000,0.000,0.750,0.250
"sanderson",1,0,1.000,0.000,0.750,0.250
"doc",1,0,1.000,0.000,0.750,0.250
"combo",1,1,0.500,0.500,0.500,0.500
"explores",1,4,0.200,0.800,0.250,0.750
"lgbtq",1,0,1.000,0.000,0.750,0.250
"well-mannered",1,0,1.000,0.000,0.750,0.250
"pin",3,0,1.000,0.000,0.875,0.125
"ramsay",1,0,1.000,0.000,0.750,0.250
"nigella",1,0,1.000,0.000,0.750,0.250
"gus",1,0,1.000,0.000,0.750,0.250
"kenworthy's",1,0,1.000,0.000,0.750,0.250
"low",1,15,0.062,0.938,0.088,0.912
"key",1,12,0.077,0.923,0.107,0.893
"ottawa",1,1,0.500,0.500,0.500,0.500
"baywatch",1,0,1.000,0.000,0.750,0.250
"rehearsal",1,0,1.000,0.000,0.750,0.250
"budget",1,30,0.032,0.968,0.047,0.953
"travelers",1,4,0.200,0.800,0.250,0.750
"heartfelt",1,0,1.000,0.000,0.750,0.250
"comforting",1,0,1.000,0.000,0.750,0.250
"bsb",1,0,1.000,0.000,0.750,0.250
"nkotb",1,0,1.000,0.000,0.750,0.250
"jan",1,0,1.000,0.000,0.750,0.250
"jeopardy!",1,0,1.000,0.000,0.750,0.250
"martial",1,4,0.200,0.800,0.250,0.750
"apart",2,4,0.333,0.667,0.357,0.643
"nov.",1,1,0.500,0.500,0.500,0.500
"teen's",1,0,1.000,0.000,0.750,0.250
